task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	7a/e97df7	1862477	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	ostreococcus_tauri_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:42:01.239	2025-06-08 08:42:01.340	2025-06-08 08:42:03.474	2.2s	1s	-	609.0%	0.0%	17.2 MB	4.3 GB	17.2 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	1	/home/marthasudermann/pathogensurveillance/work/7a/e97df72f484d929ab3c84dce2e2808	-	-
6	1f/3876e6	1863642	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Otaur3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 08:42:03.496	2025-06-08 08:42:03.574	2025-06-08 08:42:08.559	5.1s	4.1s	-	359.1%	0.7%	872.7 MB	4.5 GB	872.7 MB	4.5 GB	764.5 MB	606.8 MB	64967	19571	0	136 KB	524	35	/home/marthasudermann/pathogensurveillance/work/1f/3876e6d0a466a6e0d1e0ba8bd74f2d	-	-
4	e6/993115	1863632	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Otaur1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 08:42:03.492	2025-06-08 08:42:03.574	2025-06-08 08:42:09.171	5.7s	3.8s	-	390.7%	0.7%	882.4 MB	4.5 GB	882.4 MB	4.5 GB	763.8 MB	606 MB	64440	19531	0	80 KB	885	894	/home/marthasudermann/pathogensurveillance/work/e6/9931153dc4873d71557204b9698a5e	-	-
5	d0/5a1df0	1863651	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Otaur2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 08:42:03.498	2025-06-08 08:42:03.575	2025-06-08 08:42:09.212	5.7s	3.9s	-	385.4%	0.7%	886.8 MB	4.5 GB	886.8 MB	4.6 GB	765.4 MB	607.5 MB	64157	19580	0	80 KB	892	512	/home/marthasudermann/pathogensurveillance/work/d0/5a1df03c0f5d8afeb74fc2037bc8c9	-	-
7	1b/f07fe0	1866589	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Otaur3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:42:08.572	2025-06-08 08:42:08.659	2025-06-08 08:42:10.889	2.3s	1s	-	421.5%	0.0%	17.5 MB	4.3 GB	17.5 MB	4.3 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/1b/f07fe0037ff1d1e1ec2ad680cf8604	-	-
9	1c/ad154d	1866930	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Otaur2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:42:09.221	2025-06-08 08:42:09.312	2025-06-08 08:42:11.809	2.6s	1s	-	434.9%	0.0%	18.5 MB	4.3 GB	18.5 MB	4.3 GB	13.8 MB	8.7 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/1c/ad154d7c8f96117edffee772d92489	-	-
8	1a/fbf585	1866899	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Otaur1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:42:09.182	2025-06-08 08:42:09.213	2025-06-08 08:42:11.969	2.8s	1s	-	461.6%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/1a/fbf585f89bfe265966b16492c87dfe	-	-
18	fa/9cdb7d	1868612	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Otaur3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 08:42:11.986	2025-06-08 08:42:12.070	2025-06-08 08:42:13.753	1.8s	1s	-	391.3%	0.0%	19.2 MB	4.3 GB	19.2 MB	4.3 GB	9.3 MB	13.3 KB	1556	36	0	20 KB	7	4	/home/marthasudermann/pathogensurveillance/work/fa/9cdb7d98c9d8bc853620fbc1647744	-	-
20	c1/92deeb	1868622	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Otaur1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 08:42:11.988	2025-06-08 08:42:12.070	2025-06-08 08:42:13.825	1.8s	1s	-	518.0%	0.0%	14.2 MB	4.2 GB	14.2 MB	4.2 GB	9.3 MB	14 KB	1556	36	0	20 KB	7	3	/home/marthasudermann/pathogensurveillance/work/c1/92deeb4bce6b197873de75cf296b33	-	-
19	ea/3870db	1868605	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Otaur2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 08:42:11.983	2025-06-08 08:42:12.069	2025-06-08 08:42:13.941	2s	1s	-	288.8%	0.0%	26 MB	4.3 GB	26 MB	4.3 GB	9.3 MB	14 KB	1556	36	0	20 KB	6	11	/home/marthasudermann/pathogensurveillance/work/ea/3870db10348a22f0328dc5c45a3714	-	-
