task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	89/30a96f	1605818	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	bradyrhizobium_japonica_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-06 15:30:27.938	2025-06-06 15:30:28.009	2025-06-06 15:30:30.133	2.2s	0ms	-	397.2%	0.0%	3.5 MB	11.1 MB	3.5 MB	11.1 MB	7.2 MB	2.7 KB	820	30	7.4 MB	16 KB	12	1	/home/marthasudermann/pathogensurveillance/work/89/30a96f79f22fb5880ea35cd0888f41	-	-
6	a7/612b1c	1606498	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Brady3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-06 15:30:30.153	2025-06-06 15:30:30.233	2025-06-06 15:30:35.473	5.3s	3.7s	-	120.8%	0.6%	811.6 MB	4.5 GB	811.6 MB	4.6 GB	114.6 MB	82.2 MB	12201	2759	10.7 MB	104 KB	16	2	/home/marthasudermann/pathogensurveillance/work/a7/612b1c0aa15b0e9daf4b9a9d40cfbe	-	-
4	2e/11e25d	1606505	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Brady1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-06 15:30:30.156	2025-06-06 15:30:30.234	2025-06-06 15:30:35.779	5.6s	3.6s	-	251.9%	0.7%	881.1 MB	4.5 GB	881.1 MB	4.5 GB	326.2 MB	236.7 MB	29594	7706	79.8 MB	80 KB	451	453	/home/marthasudermann/pathogensurveillance/work/2e/11e25d08cd72b825329d2227efe54b	-	-
5	61/f40c59	1606511	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Brady2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-06 15:30:30.158	2025-06-06 15:30:30.234	2025-06-06 15:30:35.836	5.7s	3.4s	-	236.8%	0.7%	886.2 MB	4.6 GB	886.2 MB	4.6 GB	277.9 MB	214.2 MB	26279	6993	52.3 MB	80 KB	656	672	/home/marthasudermann/pathogensurveillance/work/61/f40c597d4983dd5d11ced9163a1b1e	-	-
8	f1/a34cc7	1608900	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Brady1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-06 15:30:35.786	2025-06-06 15:30:35.837	2025-06-06 15:30:38.964	3.2s	1s	-	203.8%	0.0%	55 MB	4.4 GB	60.8 MB	4.4 GB	13.8 MB	8.1 KB	1489	51	56 KB	28 KB	25	27	/home/marthasudermann/pathogensurveillance/work/f1/a34cc7249ffeb3e0a61f01d15313ac	-	-
9	29/628f58	1608916	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Brady2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-06 15:30:35.844	2025-06-06 15:30:35.936	2025-06-06 15:30:39.075	3.2s	1s	-	180.3%	0.0%	54.5 MB	4.4 GB	60.3 MB	4.4 GB	13.8 MB	8.1 KB	1489	51	96 KB	28 KB	23	42	/home/marthasudermann/pathogensurveillance/work/29/628f58bcbac06f558d9af075a91fa8	-	-
7	39/a391ec	1608843	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Brady3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-06 15:30:35.486	2025-06-06 15:30:35.573	2025-06-06 15:30:39.179	3.7s	1s	-	212.8%	0.1%	87.1 MB	4.5 GB	87.1 MB	4.6 GB	13.8 MB	8.2 KB	1489	51	808 KB	28 KB	70	19	/home/marthasudermann/pathogensurveillance/work/39/a391ec30e1fa2224d155a0f9984cc8	-	-
12	bf/514ec7	1610714	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Brady1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-06 15:30:39.192	2025-06-06 15:30:39.280	2025-06-06 15:30:40.522	1.3s	1s	-	1028.2%	0.0%	19.2 MB	4.3 GB	19.2 MB	4.3 GB	6.7 MB	28.9 KB	901	38	12 KB	28 KB	8	0	/home/marthasudermann/pathogensurveillance/work/bf/514ec7c86a6dfdac1a4463bb03c58f	-	-
14	66/abb378	1610721	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Brady3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-06 15:30:39.195	2025-06-06 15:30:39.281	2025-06-06 15:30:40.787	1.6s	0ms	-	700.8%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	6.7 MB	28.9 KB	901	38	0	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/66/abb378ab07104eb51b2274af23eaa9	-	-
13	35/0c3fd6	1610731	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Brady2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-06 15:30:39.198	2025-06-06 15:30:39.281	2025-06-06 15:30:40.883	1.7s	0ms	-	533.3%	0.0%	29 MB	4.3 GB	29 MB	4.3 GB	6.7 MB	28.9 KB	901	38	0	28 KB	5	9	/home/marthasudermann/pathogensurveillance/work/35/0c3fd6f7a10d93e19b9eb22cbd1527	-	-
