task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	cd/ec780f	1525132	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	input_data_subset.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 12:36:15.901	2025-05-24 12:36:15.966	2025-05-24 12:36:17.697	1.8s	1s	-	461.1%	0.0%	17.8 MB	4.3 GB	17.8 MB	4.3 GB	7.3 MB	91.7 KB	839	52	7 MB	104 KB	9	1	/home/marthasudermann/pathogensurveillance/work/cd/ec780f3277274294ad31b497dbfe5b	-	-
59	e4/294f79	1525630	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025501	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 12:36:17.863	2025-05-24 12:36:17.910	2025-05-24 12:36:23.724	5.9s	4.1s	-	237.8%	0.7%	889.6 MB	4.6 GB	889.6 MB	4.6 GB	655.9 MB	511.8 MB	56549	16511	14.1 MB	80 KB	277	13	/home/marthasudermann/pathogensurveillance/work/e4/294f795e821cb28c222464dbfea6ac	-	-
62	85/6fd26a	1525644	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025137	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 12:36:17.921	2025-05-24 12:36:18.010	2025-05-24 12:36:23.804	5.9s	4.9s	-	225.1%	0.7%	885.3 MB	4.5 GB	885.3 MB	4.5 GB	772.7 MB	581.9 MB	64480	18759	13.5 MB	132 KB	164	5	/home/marthasudermann/pathogensurveillance/work/85/6fd26a2408af3dab55c601031d4d43	-	-
60	d7/484745	1525616	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025609	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 12:36:17.793	2025-05-24 12:36:17.797	2025-05-24 12:36:24.408	6.6s	5.2s	-	338.1%	0.7%	884.9 MB	4.5 GB	884.9 MB	4.6 GB	1.5 GB	1.2 GB	124926	38291	47.6 MB	136 KB	2017	13	/home/marthasudermann/pathogensurveillance/work/d7/484745b6a2689e2bf45ddb92cca6d4	-	-
405	0a/3b0572	1527743	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025137	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 12:36:23.817	2025-05-24 12:36:23.905	2025-05-24 12:36:25.597	1.8s	1.7s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/0a/3b05725339dc47547af48f9f31dcca	-	RETRY
406	b6/7a50f7	1528039	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025609	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 12:36:24.418	2025-05-24 12:36:24.509	2025-05-24 12:36:26.138	1.7s	1.6s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/b6/7a50f74f4a946d20e0d9ce4ff91b39	-	RETRY
404	35/f4ec04	1527735	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025501	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 12:36:23.814	2025-05-24 12:36:23.905	2025-05-24 12:36:27.190	3.4s	1s	-	326.8%	0.0%	20.2 MB	4.3 GB	20.2 MB	4.3 GB	13.8 MB	9.8 KB	1489	51	296 KB	28 KB	7	4	/home/marthasudermann/pathogensurveillance/work/35/f4ec0439f7f32bc27450dc793b600e	-	-
85	52/1b9a2d	1528029	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025101	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 12:36:24.412	2025-05-24 12:36:24.508	2025-05-24 12:36:28.701	4.3s	2.6s	-	223.0%	0.7%	886.7 MB	4.6 GB	886.7 MB	4.6 GB	235.2 MB	173 MB	22089	5680	50 MB	112 KB	13	2	/home/marthasudermann/pathogensurveillance/work/52/1b9a2d4bcc709d41cb3198c7ebaa38	-	-
73	1c/de25f3	1527726	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025979	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 12:36:23.808	2025-05-24 12:36:23.904	2025-05-24 12:36:29.853	6s	4.7s	-	257.2%	0.7%	883.4 MB	4.6 GB	883.4 MB	4.6 GB	890.9 MB	677.9 MB	74454	21852	25.1 MB	196 KB	1898	1572	/home/marthasudermann/pathogensurveillance/work/1c/de25f3de0854510aa7fbc6b0c9a621	-	-
411	23/a4d23b	1530582	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025101	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 12:36:28.711	2025-05-24 12:36:28.802	2025-05-24 12:36:31.319	2.6s	1s	-	440.8%	0.0%	20.2 MB	4.3 GB	20.2 MB	4.3 GB	13.8 MB	9.8 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/23/a4d23b464c1582f55e2d15bb085916	-	-
51	13/dd1680	1527705	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025673	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 12:36:23.728	2025-05-24 12:36:23.804	2025-05-24 12:36:31.410	7.7s	5.4s	-	310.8%	0.7%	887.8 MB	4.5 GB	887.8 MB	4.6 GB	1.5 GB	1.1 GB	122293	37627	9 MB	192 KB	1677	813	/home/marthasudermann/pathogensurveillance/work/13/dd168015ae32bab11837f0c7608174	-	-
