task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	21/e412b1	1580779	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	input_data_subset.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:38.769	2025-05-29 04:32:38.864	2025-05-29 04:32:41.231	2.5s	0ms	-	407.0%	0.0%	12.2 MB	4.1 GB	12.2 MB	4.1 GB	7.3 MB	35.6 KB	839	38	7 MB	48 KB	9	0	/home/marthasudermann/pathogensurveillance/work/21/e412b1888204c436441fedc5258781	-	-
58	04/09104e	1581295	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025614	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:41.348	2025-05-29 04:32:41.432	2025-05-29 04:32:48.443	7.1s	5.4s	-	151.8%	0.7%	887.3 MB	4.5 GB	887.3 MB	4.5 GB	504.2 MB	386.5 MB	44166	12505	118.8 MB	92 KB	329	315	/home/marthasudermann/pathogensurveillance/work/04/09104e1682e1e123ebc4aacc3d9668	-	-
39	ae/59baf0	1581274	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025523	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:41.329	2025-05-29 04:32:41.331	2025-05-29 04:32:48.509	7.2s	4.5s	-	283.0%	0.7%	890.2 MB	4.5 GB	890.2 MB	4.6 GB	910.2 MB	712.6 MB	76063	22952	1.2 MB	80 KB	351	138	/home/marthasudermann/pathogensurveillance/work/ae/59baf0fabeec8ea516fe066f0e3590	-	-
37	43/d9384f	1581286	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025980	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:41.342	2025-05-29 04:32:41.431	2025-05-29 04:32:49.261	7.9s	5.4s	-	323.4%	0.7%	886.3 MB	4.5 GB	886.3 MB	4.6 GB	1.4 GB	1.1 GB	116612	35163	272 KB	92 KB	897	418	/home/marthasudermann/pathogensurveillance/work/43/d9384f0c9c37545704a0c01226b552	-	-
154	d0/744326	1583519	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025614	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:48.517	2025-05-29 04:32:48.610	2025-05-29 04:32:49.985	1.5s	1.4s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/d0/744326c33604840287a63c6999a291	-	RETRY
155	cb/a54bbb	1583527	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025523	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:48.519	2025-05-29 04:32:48.610	2025-05-29 04:32:50.802	2.3s	2.2s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/cb/a54bbb58e02cea8a2f3b5c76930edb	-	RETRY
156	07/d32bac	1584365	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025980	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:49.989	2025-05-29 04:32:50.077	2025-05-29 04:32:51.731	1.7s	1.7s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/07/d32bac4198783126cb82ba468b54a7	-	RETRY
38	1d/85dd10	1583511	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025099	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:48.513	2025-05-29 04:32:48.609	2025-05-29 04:32:54.080	5.6s	3.6s	-	251.2%	0.7%	884.2 MB	4.5 GB	884.2 MB	4.5 GB	434.5 MB	328.4 MB	36913	10643	93.9 MB	132 KB	1555	1557	/home/marthasudermann/pathogensurveillance/work/1d/85dd10386a91c4c18114fdc2bc6acf	-	-
54	f8/32dad4	1583932	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025660	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:49.265	2025-05-29 04:32:49.365	2025-05-29 04:32:55.169	5.9s	4.2s	-	298.6%	0.7%	912.6 MB	4.6 GB	912.6 MB	4.6 GB	856.3 MB	671.6 MB	73411	21640	0	148 KB	463	1063	/home/marthasudermann/pathogensurveillance/work/f8/32dad41cf9774312345d96b7f29240	-	-
42	50/1af5b4	1583486	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025998	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:48.447	2025-05-29 04:32:48.509	2025-05-29 04:32:55.254	6.8s	4.6s	-	309.3%	0.7%	887.4 MB	4.6 GB	887.4 MB	4.6 GB	1.1 GB	840.9 MB	90113	27060	0	152 KB	1597	1204	/home/marthasudermann/pathogensurveillance/work/50/1af5b42abfe5462e3b3aeb79cc9c4e	-	-
160	7a/40bdae	1586340	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025099	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:54.088	2025-05-29 04:32:54.181	2025-05-29 04:32:56.339	2.3s	2.2s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/7a/40bdae0bc13ffc722390d15ad9f6b0	-	RETRY
161	d3/190e7b	1587028	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025660	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:55.182	2025-05-29 04:32:55.255	2025-05-29 04:32:56.533	1.4s	1.3s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/d3/190e7b5cc45f5d116c1c6c1c4b1092	-	RETRY
162	77/4ad557	1587775	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025998	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:56.265	2025-05-29 04:32:56.340	2025-05-29 04:32:57.938	1.7s	1.6s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/77/4ad557f6e1e01e292d5bca810ba397	-	RETRY
50	76/d46319	1586331	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025470	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:54.084	2025-05-29 04:32:54.180	2025-05-29 04:32:59.690	5.6s	4.5s	-	276.5%	0.7%	889 MB	4.5 GB	889 MB	4.6 GB	976.5 MB	752.8 MB	81691	24232	0	296 KB	168	51	/home/marthasudermann/pathogensurveillance/work/76/d463199a63f866bf6459238537f8e0	-	-
77	33/4cb34f	1587073	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025117	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:55.258	2025-05-29 04:32:55.355	2025-05-29 04:33:00.445	5.2s	3.6s	-	262.3%	0.7%	884.9 MB	4.5 GB	884.9 MB	4.6 GB	649.4 MB	496.3 MB	55299	16025	0	136 KB	344	925	/home/marthasudermann/pathogensurveillance/work/33/4cb34f00da8f750c35184d9d575ea0	-	-
166	23/03f6cd	1589292	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025470	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:32:59.698	2025-05-29 04:32:59.791	2025-05-29 04:33:01.652	2s	1.9s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/23/03f6cda9c84768254b506a7132d167	-	RETRY
64	79/d0ddb5	1587019	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025469	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:55.176	2025-05-29 04:32:55.254	2025-05-29 04:33:02.027	6.9s	4.7s	-	317.4%	0.7%	882.8 MB	4.4 GB	882.8 MB	4.5 GB	1.2 GB	990.2 MB	105186	31838	0	156 KB	1376	1010	/home/marthasudermann/pathogensurveillance/work/79/d0ddb57a7f5a54c0111f0b81e03230	-	-
167	b9/33ab0b	1589500	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025117	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 04:33:00.453	2025-05-29 04:33:00.546	2025-05-29 04:33:03.232	2.8s	1s	-	368.6%	0.0%	11.5 MB	92.3 MB	11.5 MB	92.3 MB	13.8 MB	9.9 KB	1489	51	296 KB	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/b9/33ab0b860ebd3bfe575367cb50a763	-	-
85	23/711e0b	1589283	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025121	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 04:32:59.694	2025-05-29 04:32:59.791	2025-05-29 04:33:04.859	5.2s	3.5s	-	237.0%	0.7%	886.1 MB	4.5 GB	886.1 MB	4.6 GB	584.8 MB	445.9 MB	50813	14409	126.7 MB	236 KB	287	627	/home/marthasudermann/pathogensurveillance/work/23/711e0bd3ea7f7c516e594bf0c71bba	-	-
