task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
2	23/740afa	2199875	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	phytophthora_capsici_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 00:51:27.516	2025-06-16 00:51:27.587	2025-06-16 00:51:29.171	1.7s	0ms	-	1049.6%	0.0%	19.2 MB	4.3 GB	19.2 MB	4.3 GB	13.1 MB	3.2 KB	1260	43	0	20 KB	7	0	/home/marthasudermann/pathogensurveillance/work/23/740afa3815f46f8ff28c2f51934520	-	-
5	98/643238	2200368	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pcap2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	2 GB	1	2025-06-16 00:51:29.196	2025-06-16 00:51:29.273	2025-06-16 00:51:42.653	13.5s	12.2s	-	649.7%	0.8%	1016 MB	7.6 GB	1016.2 MB	7.6 GB	3.9 GB	3.1 GB	331738	102711	8.1 MB	76 KB	11701	7470	/home/marthasudermann/pathogensurveillance/work/98/6432385740fe456395e82249480e6c	-	-
4	91/32b378	2200359	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pcap1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	2 GB	1	2025-06-16 00:51:29.194	2025-06-16 00:51:29.272	2025-06-16 00:51:42.786	13.6s	11.9s	-	659.5%	0.8%	1 GB	7.7 GB	1 GB	7.8 GB	3.8 GB	3.1 GB	323533	100686	401.4 MB	76 KB	12768	9169	/home/marthasudermann/pathogensurveillance/work/91/32b37819e7bfb421e6807f13357fd0	-	-
6	9a/aa986a	2200352	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pcap3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	2 GB	1	2025-06-16 00:51:29.191	2025-06-16 00:51:29.272	2025-06-16 00:51:42.887	13.7s	12s	-	660.7%	0.8%	1023.7 MB	7.7 GB	1023.7 MB	7.8 GB	4 GB	3.2 GB	337700	103631	463.1 MB	76 KB	11543	7650	/home/marthasudermann/pathogensurveillance/work/9a/aa986a3f47b0f7b81d8da805d97d2f	-	-
9	3b/3f6254	2204601	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pcap3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 00:51:42.896	2025-06-16 00:51:42.987	2025-06-16 00:51:45.357	2.5s	1s	-	491.0%	0.0%	15.2 MB	4.3 GB	15.2 MB	4.3 GB	19.7 MB	7.8 KB	1925	64	940 KB	32 KB	8	2	/home/marthasudermann/pathogensurveillance/work/3b/3f62548f92d5c49f1817f4ee705d8f	-	-
7	af/94eb4a	2204538	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pcap2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 00:51:42.666	2025-06-16 00:51:42.752	2025-06-16 00:51:45.437	2.8s	1s	-	477.3%	0.0%	24 MB	4.3 GB	24 MB	4.3 GB	19.7 MB	7.8 KB	1925	64	4 KB	32 KB	9	12	/home/marthasudermann/pathogensurveillance/work/af/94eb4a41aa4539811cde2442334012	-	-
8	b3/653414	2204581	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pcap1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 00:51:42.794	2025-06-16 00:51:42.886	2025-06-16 00:51:45.552	2.8s	1s	-	594.3%	0.0%	20.2 MB	4.3 GB	20.2 MB	4.3 GB	19.7 MB	7.9 KB	1925	64	0	32 KB	7	4	/home/marthasudermann/pathogensurveillance/work/b3/6534143cf3dda2eb462317fd11627b	-	-
19	ba/368331	2206093	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pcap2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-16 00:51:45.573	2025-06-16 00:51:45.653	2025-06-16 00:51:47.134	1.6s	0ms	-	1295.6%	0.0%	14.5 MB	4.2 GB	14.5 MB	4.2 GB	12.1 MB	27.8 KB	1205	51	12 KB	32 KB	8	1	/home/marthasudermann/pathogensurveillance/work/ba/368331dc192844e254ea19b80f316f	-	-
18	92/fda93a	2206086	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pcap3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-16 00:51:45.570	2025-06-16 00:51:45.652	2025-06-16 00:51:47.241	1.7s	0ms	-	781.0%	0.0%	42.2 MB	4.4 GB	42.2 MB	4.4 GB	12.2 MB	32.5 KB	1218	52	0	36 KB	7	3	/home/marthasudermann/pathogensurveillance/work/92/fda93aa14bf66e0577294c0c0f8010	-	-
20	50/f4adb8	2206102	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pcap1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-16 00:51:45.575	2025-06-16 00:51:45.653	2025-06-16 00:51:47.361	1.8s	0ms	-	794.9%	0.0%	24.2 MB	4.3 GB	24.2 MB	4.3 GB	12.3 MB	32.9 KB	1240	52	0	36 KB	7	3	/home/marthasudermann/pathogensurveillance/work/50/f4adb874536cf8c5405e549e22d501	-	-
