task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	9f/97052a	2027419	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	xanthomonas_hortorum_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 16:08:35.558	2025-05-20 16:08:35.612	2025-05-20 16:08:37.178	1.6s	0ms	-	698.2%	0.0%	17.5 MB	4.3 GB	17.5 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	1	/home/marthasudermann/pathogensurveillance/work/9f/97052a1fb25a61a59486f67d6933cf	-	-
6	7d/e56614	2028031	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Xan3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 16:08:37.197	2025-05-20 16:08:37.279	2025-05-20 16:08:40.685	3.5s	2.3s	-	221.0%	0.7%	878.3 MB	4.6 GB	878.3 MB	4.6 GB	206.9 MB	160.2 MB	20607	5261	0	100 KB	13	2	/home/marthasudermann/pathogensurveillance/work/7d/e56614c5d90ed8beb198ab6c33c0f3	-	-
4	85/642e52	2028038	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Xan1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 16:08:37.200	2025-05-20 16:08:37.279	2025-05-20 16:08:40.974	3.8s	2s	-	278.0%	0.7%	869.1 MB	4.6 GB	869.1 MB	4.6 GB	213.8 MB	166.4 MB	20718	5456	0	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/85/642e52065f2917f7760619b615f2d0	-	-
5	8c/14e50d	2028043	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Xan2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 16:08:37.202	2025-05-20 16:08:37.279	2025-05-20 16:08:41.099	3.9s	2.1s	-	269.2%	0.7%	858.7 MB	4.4 GB	858.7 MB	4.4 GB	206.5 MB	160.2 MB	18965	5258	0	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/8c/14e50d5c7d8c61f016b981a5bfb340	-	-
9	37/ff119b	2029924	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Xan2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 16:08:41.107	2025-05-20 16:08:41.199	2025-05-20 16:08:43.096	2s	1s	-	417.4%	0.0%	17.5 MB	4.3 GB	17.5 MB	4.3 GB	13.8 MB	8.5 KB	1489	51	0	28 KB	7	3	/home/marthasudermann/pathogensurveillance/work/37/ff119bd734cdb33e543bda7d0a6ac5	-	-
7	a6/19464d	2029796	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Xan3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 16:08:40.699	2025-05-20 16:08:40.785	2025-05-20 16:08:43.339	2.6s	1s	-	396.1%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	7	0	/home/marthasudermann/pathogensurveillance/work/a6/19464d001f1afa8f8daeca23296c9e	-	-
8	bd/63321c	2029887	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Xan1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 16:08:40.982	2025-05-20 16:08:41.074	2025-05-20 16:08:43.736	2.8s	1s	-	397.6%	0.0%	18.2 MB	4.3 GB	18.2 MB	4.3 GB	13.8 MB	8.5 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/bd/63321c64d525263dc42cdb4927f402	-	-
12	8b/ac9f6e	2031355	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Xan2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 16:08:43.748	2025-05-20 16:08:43.836	2025-05-20 16:08:45.445	1.7s	0ms	-	576.3%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	9.3 MB	34.7 KB	1542	39	0	32 KB	7	3	/home/marthasudermann/pathogensurveillance/work/8b/ac9f6e39a28e6b654385dfeb7ea993	-	-
14	df/13b3e1	2031363	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Xan1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 16:08:43.751	2025-05-20 16:08:43.837	2025-05-20 16:08:45.544	1.8s	1s	-	504.1%	0.0%	20.5 MB	4.3 GB	20.5 MB	4.3 GB	9.3 MB	34.7 KB	1542	39	0	32 KB	7	2	/home/marthasudermann/pathogensurveillance/work/df/13b3e1970e803e7be09ca4c4b37711	-	-
13	40/a411c3	2031374	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Xan3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 16:08:43.753	2025-05-20 16:08:43.837	2025-05-20 16:08:45.660	1.9s	1s	-	493.3%	0.0%	27 MB	4.3 GB	27 MB	4.3 GB	9.3 MB	34.7 KB	1542	39	0	32 KB	4	8	/home/marthasudermann/pathogensurveillance/work/40/a411c384d2f1ef5f15a325dd7ab879	-	-
