task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1	1f/0b61d8	2515295	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	streptomyces_olivochromogenes_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 11:53:53.073	2025-06-08 11:53:53.077	2025-06-08 11:53:55.482	2.4s	1s	-	596.6%	0.0%	6.8 MB	92.2 MB	6.8 MB	92.2 MB	7.2 MB	2.8 KB	820	30	7.4 MB	16 KB	28	4	/home/marthasudermann/pathogensurveillance/work/1f/0b61d80513c12d2a9d65ad6febc2f0	-	-
4	86/4ea1d2	2515957	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Solivo1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 11:53:55.500	2025-06-08 11:53:55.583	2025-06-08 11:54:00.170	4.7s	3.5s	-	274.3%	0.7%	883 MB	4.5 GB	883 MB	4.5 GB	417.5 MB	306 MB	37076	9936	12.9 MB	80 KB	463	1509	/home/marthasudermann/pathogensurveillance/work/86/4ea1d29fa56df8644af9ec9f719060	-	-
5	2b/acaedc	2515978	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Solivo2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 11:53:55.511	2025-06-08 11:53:55.584	2025-06-08 11:54:00.318	4.8s	3.1s	-	333.9%	0.7%	897.7 MB	4.6 GB	897.7 MB	4.6 GB	412.6 MB	300.3 MB	36214	9749	0	80 KB	608	1624	/home/marthasudermann/pathogensurveillance/work/2b/acaedcdf60f50465b7e896ce9e2fc8	-	-
6	cf/30e4d5	2515970	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Solivo3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 11:53:55.508	2025-06-08 11:53:55.584	2025-06-08 11:54:00.426	4.9s	3.2s	-	318.0%	0.7%	873 MB	4.5 GB	873 MB	4.5 GB	423.1 MB	306.9 MB	37180	9972	0	80 KB	529	1513	/home/marthasudermann/pathogensurveillance/work/cf/30e4d53597a917e543f5c6e1f82632	-	-
7	e4/c8db7a	2518107	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Solivo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 11:54:00.183	2025-06-08 11:54:00.269	2025-06-08 11:54:02.384	2.2s	1s	-	320.6%	0.1%	87.2 MB	4.5 GB	87.2 MB	4.6 GB	13.8 MB	8.5 KB	1489	51	956 KB	28 KB	70	17	/home/marthasudermann/pathogensurveillance/work/e4/c8db7a431c4003edcdfebc7d84a759	-	-
8	d6/5e940a	2518192	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Solivo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 11:54:00.327	2025-06-08 11:54:00.418	2025-06-08 11:54:02.937	2.6s	1s	-	402.2%	0.0%	18.8 MB	4.3 GB	18.8 MB	4.3 GB	13.8 MB	8.5 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/d6/5e940a7e037f311ab1991f3446e4e8	-	-
9	05/02cda7	2518320	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Solivo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 11:54:00.434	2025-06-08 11:54:00.526	2025-06-08 11:54:03.005	2.6s	1s	-	396.5%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	13.8 MB	8.5 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/05/02cda7d0f9fa7e174009fb0b821422	-	-
14	dc/2dd118	2519985	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Solivo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 11:54:03.052	2025-06-08 11:54:03.105	2025-06-08 11:54:04.539	1.5s	1s	-	436.0%	0.0%	17.2 MB	4.3 GB	17.2 MB	4.3 GB	10.4 MB	28.8 KB	1847	38	12 KB	28 KB	8	1	/home/marthasudermann/pathogensurveillance/work/dc/2dd1188d5895fca7bb3b5e7c18e945	-	-
12	d8/4fe19a	2519993	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Solivo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 11:54:03.055	2025-06-08 11:54:03.106	2025-06-08 11:54:04.886	1.8s	1s	-	395.3%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	10.4 MB	28.8 KB	1847	38	0	28 KB	7	0	/home/marthasudermann/pathogensurveillance/work/d8/4fe19ad7f0a4ebd46b6f9690c91366	-	-
13	87/e2d749	2520007	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Solivo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 11:54:03.057	2025-06-08 11:54:03.107	2025-06-08 11:54:05.032	2s	1s	-	395.7%	0.0%	25.2 MB	4.3 GB	25.2 MB	4.3 GB	10.4 MB	28.8 KB	1847	38	0	28 KB	6	4	/home/marthasudermann/pathogensurveillance/work/87/e2d749eb25831233d2b5dfc0109ed3	-	-
