task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1	6b/f938dd	3827078	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	phytophthora_ramorum_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 11:50:18.604	2025-06-07 11:50:18.666	2025-06-07 11:50:20.814	2.2s	0ms	-	555.5%	0.0%	7.8 MB	92.2 MB	7.8 MB	92.2 MB	7.2 MB	2.7 KB	820	30	7.4 MB	16 KB	28	1	/home/marthasudermann/pathogensurveillance/work/6b/f938dd088c71cd01d78af59612c950	-	-
4	98/2a1766	3828012	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pram1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 11:50:20.843	2025-06-07 11:50:20.916	2025-06-07 11:50:33.593	12.8s	10.9s	-	600.2%	0.7%	888.2 MB	4.5 GB	888.2 MB	4.5 GB	2.8 GB	2.3 GB	231536	74148	547.3 MB	80 KB	15600	10403	/home/marthasudermann/pathogensurveillance/work/98/2a17665646fc2b7a47936b1f0f0a98	-	-
6	9c/961538	3828003	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pram3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 11:50:20.841	2025-06-07 11:50:20.915	2025-06-07 11:50:33.684	12.8s	11.5s	-	570.3%	0.7%	893 MB	4.5 GB	893 MB	4.6 GB	2.8 GB	2.3 GB	232493	74125	578.1 MB	80 KB	14022	8598	/home/marthasudermann/pathogensurveillance/work/9c/961538e68e652f9cc06ede3ec9e24d	-	-
5	18/15c919	3827995	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pram2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 11:50:20.838	2025-06-07 11:50:20.915	2025-06-07 11:50:33.799	13s	10.9s	-	612.7%	0.7%	887.9 MB	4.5 GB	890.6 MB	4.6 GB	2.8 GB	2.3 GB	229694	74385	538.1 MB	76 KB	17371	10859	/home/marthasudermann/pathogensurveillance/work/18/15c9194dbda01a9bfe533121de86d0	-	-
7	72/841823	3834377	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pram1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 11:50:33.607	2025-06-07 11:50:33.685	2025-06-07 11:50:35.908	2.3s	1s	-	331.0%	0.1%	89.7 MB	4.5 GB	89.7 MB	4.6 GB	13.8 MB	7.4 KB	1489	51	952 KB	28 KB	76	32	/home/marthasudermann/pathogensurveillance/work/72/841823f182edcd239de9f49fdc0d27	-	-
8	47/c86eba	3834408	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pram3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 11:50:33.692	2025-06-07 11:50:33.785	2025-06-07 11:50:36.474	2.8s	1s	-	379.0%	0.0%	18.5 MB	4.3 GB	18.5 MB	4.3 GB	13.8 MB	7.4 KB	1489	51	0	28 KB	7	0	/home/marthasudermann/pathogensurveillance/work/47/c86ebae7c02a0b7fb3ef7c9a64d463	-	-
9	2d/80bad5	3834455	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pram2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 11:50:33.807	2025-06-07 11:50:33.899	2025-06-07 11:50:36.649	2.8s	1s	-	355.1%	0.0%	26.8 MB	4.3 GB	26.8 MB	4.3 GB	13.8 MB	7.5 KB	1488	51	0	28 KB	5	8	/home/marthasudermann/pathogensurveillance/work/2d/80bad51fe7904b1c9a6db937825141	-	-
18	bf/5f60bc	3836371	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pram1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 11:50:36.668	2025-06-07 11:50:36.750	2025-06-07 11:50:37.907	1.2s	0ms	-	1144.6%	0.0%	16 MB	4.3 GB	16 MB	4.3 GB	6.2 MB	27.7 KB	770	38	12 KB	28 KB	9	0	/home/marthasudermann/pathogensurveillance/work/bf/5f60bc56583c57e2f79caea45c24a9	-	-
19	32/d47e21	3836391	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pram3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 11:50:36.675	2025-06-07 11:50:36.751	2025-06-07 11:50:38.305	1.6s	0ms	-	1103.8%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	6.2 MB	27.7 KB	770	38	0	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/32/d47e21f8c5bf0242b99a957267c76c	-	-
20	94/e7d087	3836378	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pram2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 11:50:36.672	2025-06-07 11:50:36.750	2025-06-07 11:50:38.413	1.7s	0ms	-	1118.6%	0.0%	17.2 MB	4.3 GB	17.2 MB	4.3 GB	6.3 MB	32.4 KB	783	39	0	32 KB	7	4	/home/marthasudermann/pathogensurveillance/work/94/e7d0876505e41b4a40ad86051ab9ac	-	-
92	48/55ea9b	3837609	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000281045_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.516	2025-06-07 11:50:38.613	2025-06-07 11:50:44.404	5.9s	5s	-	200.3%	0.1%	130.4 MB	6.5 GB	136.1 MB	6.5 GB	73.5 MB	1.9 MB	8144	37	0	1.9 MB	420	187	/home/marthasudermann/pathogensurveillance/work/48/55ea9b57a3bda25ca2ac5f5430cfb0	-	-
94	b2/3602be	3837947	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_004101785_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.568	2025-06-07 11:50:38.617	2025-06-07 11:50:44.928	6.4s	3s	-	158.7%	0.1%	104.2 MB	4.4 GB	108.1 MB	4.4 GB	61.2 MB	116.5 KB	6375	37	0	120 KB	7	160	/home/marthasudermann/pathogensurveillance/work/b2/3602be8648e3bb9cd4167daf0eac39	-	-
79	4f/d94873	3837704	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_900000015_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.534	2025-06-07 11:50:38.615	2025-06-07 11:50:46.133	7.6s	6s	-	214.3%	0.1%	148.3 MB	6.5 GB	157.1 MB	6.5 GB	82 MB	3.1 MB	8651	37	0	3.1 MB	3045	368	/home/marthasudermann/pathogensurveillance/work/4f/d9487347bda371a32057baa0beeae6	-	-
71	08/bc418b	3837619	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_004343245_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.520	2025-06-07 11:50:38.614	2025-06-07 11:50:46.412	7.9s	6s	-	181.9%	0.1%	118.8 MB	6.5 GB	118.8 MB	6.5 GB	75.8 MB	2.2 MB	7934	37	256 KB	2.2 MB	969	357	/home/marthasudermann/pathogensurveillance/work/08/bc418b27c2dc1f98f2e19402fdc85e	-	-
85	91/ff8f28	3837864	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_025722995_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.556	2025-06-07 11:50:38.616	2025-06-07 11:50:46.453	7.9s	5s	-	180.2%	0.2%	213.1 MB	6.5 GB	219.5 MB	6.6 GB	76.6 MB	1.9 MB	8064	37	0	2 MB	25	182	/home/marthasudermann/pathogensurveillance/work/91/ff8f28f66db6181659004efc2d2c66	-	-
77	ab/d8e534	3837831	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000247585_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.550	2025-06-07 11:50:38.616	2025-06-07 11:50:46.772	8.2s	6s	-	189.6%	0.1%	153.3 MB	6.5 GB	156.5 MB	6.5 GB	77.7 MB	2.5 MB	8752	37	0	2.5 MB	712	561	/home/marthasudermann/pathogensurveillance/work/ab/d8e5346ad5d84ec821d2d8375f17dc	-	-
90	f7/fdd56f	3837754	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000520075_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.540	2025-06-07 11:50:38.615	2025-06-07 11:50:47.120	8.6s	6s	-	191.7%	0.1%	140.3 MB	6.5 GB	148.3 MB	6.6 GB	79 MB	2.6 MB	8640	37	0	2.6 MB	889	446	/home/marthasudermann/pathogensurveillance/work/f7/fdd56fa9a9842c541303a292b41988	-	-
68	8d/148f2c	3837794	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_042082745_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.545	2025-06-07 11:50:38.616	2025-06-07 11:50:47.413	8.9s	6s	-	186.9%	0.1%	117.8 MB	6.5 GB	119.5 MB	6.5 GB	73.4 MB	2 MB	7600	37	0	2 MB	3666	496	/home/marthasudermann/pathogensurveillance/work/8d/148f2c4df06ed669dfbcc652a29d05	-	-
87	07/f89dc0	3837677	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_016865095_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.530	2025-06-07 11:50:38.615	2025-06-07 11:50:47.864	9.3s	8s	-	181.3%	0.1%	116.4 MB	6.5 GB	116.4 MB	6.5 GB	79.3 MB	2.7 MB	8198	37	0	2.7 MB	4085	669	/home/marthasudermann/pathogensurveillance/work/07/f89dc0f125d8ad3f682218be476729	-	-
75	e3/eb5c80	3837637	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_947650285_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.524	2025-06-07 11:50:38.614	2025-06-07 11:50:48.176	9.7s	8s	-	189.8%	0.1%	127.1 MB	6.5 GB	143.8 MB	6.5 GB	91.5 MB	3.9 MB	9495	37	0	3.9 MB	1543	853	/home/marthasudermann/pathogensurveillance/work/e3/eb5c80b610f0aaaf806d19079bef3c	-	-
67	75/a5b92f	3837658	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_022496125_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.527	2025-06-07 11:50:38.615	2025-06-07 11:50:48.500	10s	8s	-	192.7%	0.1%	113.5 MB	6.5 GB	113.5 MB	6.6 GB	77.9 MB	2.6 MB	8078	39	0	2.6 MB	8149	962	/home/marthasudermann/pathogensurveillance/work/75/a5b92f782e338264ae9f74aaece927	-	-
96	63/4e3b9c	3837893	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_024679155_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.560	2025-06-07 11:50:38.616	2025-06-07 11:50:49.496	10.9s	9s	-	213.5%	0.1%	114.9 MB	6.5 GB	114.9 MB	6.5 GB	83.1 MB	3 MB	8616	39	0	3 MB	7574	973	/home/marthasudermann/pathogensurveillance/work/63/4e3b9c3c64c2146cc1e4de9992e94e	-	-
73	f8/0b2e24	3846488	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_008080845_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:44.934	2025-06-07 11:50:45.028	2025-06-07 11:50:50.717	5.8s	5s	-	198.8%	0.1%	122 MB	6.5 GB	122.5 MB	6.5 GB	72.8 MB	1.8 MB	7606	37	0	1.8 MB	228	208	/home/marthasudermann/pathogensurveillance/work/f8/0b2e2405f06bb3b4368b0ad3729f3a	-	-
69	88/17ec35	3845587	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_042082265_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:44.416	2025-06-07 11:50:44.504	2025-06-07 11:50:51.114	6.7s	5s	-	220.4%	0.1%	119.6 MB	6.5 GB	119.6 MB	6.5 GB	73.5 MB	2 MB	7620	37	0	2 MB	4626	363	/home/marthasudermann/pathogensurveillance/work/88/17ec35c733bbf23cd8e35d98420326	-	-
89	06/373e03	3851995	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_004684055_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:48.506	2025-06-07 11:50:48.601	2025-06-07 11:50:53.743	5.2s	3s	-	143.0%	0.1%	106.8 MB	4.4 GB	108.1 MB	4.4 GB	61 MB	98.2 KB	6361	37	0	104 KB	7	138	/home/marthasudermann/pathogensurveillance/work/06/373e0365364ac1b947b44926b555a3	-	-
80	94/d149cc	3837975	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_000252605_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:38.572	2025-06-07 11:50:38.617	2025-06-07 11:50:53.956	15.4s	12s	-	267.2%	0.1%	115.2 MB	6.5 GB	115.2 MB	6.5 GB	81.1 MB	3.1 MB	8414	43	16.9 MB	3.1 MB	32634	1241	/home/marthasudermann/pathogensurveillance/work/94/d149ccdfd2f2df6531e192b46ee5e8	-	-
78	6f/924c67	3853377	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_900128955_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:49.563	2025-06-07 11:50:49.597	2025-06-07 11:50:54.383	4.8s	3s	-	158.7%	0.1%	104.4 MB	4.4 GB	107.2 MB	4.4 GB	61.3 MB	160.7 KB	6398	37	0	164 KB	7	335	/home/marthasudermann/pathogensurveillance/work/6f/924c679451a6dbb684ff6a625c15d7	-	-
100	bb/cfdd53	3850965	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_019155685_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:47.869	2025-06-07 11:50:47.965	2025-06-07 11:50:55.015	7.1s	6s	-	180.8%	0.1%	119.7 MB	6.5 GB	119.7 MB	6.5 GB	72.6 MB	1.9 MB	7552	37	0	1.9 MB	2513	557	/home/marthasudermann/pathogensurveillance/work/bb/cfdd532ad85cea113c1b56ac596fee	-	-
70	20/bc1396	3848988	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_000500205_2	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:46.417	2025-06-07 11:50:46.454	2025-06-07 11:50:56.078	9.7s	8s	-	190.8%	0.1%	118.5 MB	6.5 GB	118.5 MB	6.5 GB	76.9 MB	2.4 MB	7960	37	16.3 MB	2.4 MB	8654	935	/home/marthasudermann/pathogensurveillance/work/20/bc13963b42cd29c89d798e964b5025	-	-
97	ca/8965c4	3849673	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_003287315_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:46.783	2025-06-07 11:50:46.873	2025-06-07 11:50:56.521	9.7s	7s	-	186.6%	0.1%	122.7 MB	6.5 GB	122.7 MB	6.5 GB	78.2 MB	2.6 MB	8155	37	0	2.6 MB	4813	877	/home/marthasudermann/pathogensurveillance/work/ca/8965c41f3921e84b5dcf3948f0b63e	-	-
86	ff/6cdbe3	3850204	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_002081595_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:47.128	2025-06-07 11:50:47.220	2025-06-07 11:50:56.607	9.5s	6s	-	169.5%	0.1%	117.8 MB	6.5 GB	117.8 MB	6.5 GB	74.1 MB	2.1 MB	7660	37	13.6 MB	2.1 MB	2789	633	/home/marthasudermann/pathogensurveillance/work/ff/6cdbe3aae69c24a6882168587dfcb6	-	-
93	09/ae274a	3851588	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCA_030324255_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:48.179	2025-06-07 11:50:48.276	2025-06-07 11:50:56.752	8.6s	6s	-	186.8%	0.2%	198.2 MB	6.5 GB	216.6 MB	6.5 GB	81.4 MB	2.6 MB	8710	37	0	2.6 MB	41	468	/home/marthasudermann/pathogensurveillance/work/09/ae274aeed04c742eed5a8def574379	-	-
72	25/622dd0	3850530	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_004359215_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:47.418	2025-06-07 11:50:47.514	2025-06-07 11:50:57.553	10.1s	7s	-	185.0%	0.2%	250.9 MB	6.5 GB	259.8 MB	6.6 GB	89.6 MB	3.1 MB	9869	37	0	3.1 MB	161	320	/home/marthasudermann/pathogensurveillance/work/25/622dd02eae85fbbeff63a388e4943e	-	-
99	12/a65aa1	3855785	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000149755_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 11:50:51.117	2025-06-07 11:50:51.214	2025-06-07 11:50:58.228	7.1s	6s	-	183.5%	0.2%	232.8 MB	6.5 GB	237.8 MB	6.6 GB	83.8 MB	3 MB	8832	37	0	3 MB	38	231	/home/marthasudermann/pathogensurveillance/work/12/a65aa123ca29c44082a80701c8d242	-	-
