task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
2	25/559531	714695	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	plasmodium_vivax_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-22 12:23:52.473	2025-05-22 12:23:52.525	2025-05-22 12:23:53.833	1.4s	0ms	-	626.6%	0.0%	21.2 MB	4.3 GB	21.2 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	3	/home/marthasudermann/pathogensurveillance/work/25/5595310d24fb61bf5559ee3326a0eb	-	-
5	67/68d10c	715303	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Plas2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-22 12:23:53.853	2025-05-22 12:23:53.933	2025-05-22 12:23:59.992	6.1s	5s	-	447.8%	0.7%	887.7 MB	4.5 GB	887.7 MB	4.6 GB	1.1 GB	922.9 MB	94953	29692	0	136 KB	2293	278	/home/marthasudermann/pathogensurveillance/work/67/68d10c827e0e20c4548b06311ac347	-	-
4	b0/55a941	715320	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Plas1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-22 12:23:53.860	2025-05-22 12:23:53.935	2025-05-22 12:24:00.397	6.5s	4.6s	-	446.6%	0.7%	889.5 MB	4.5 GB	889.5 MB	4.6 GB	1 GB	845 MB	88066	27204	0	80 KB	2406	600	/home/marthasudermann/pathogensurveillance/work/b0/55a941a4be39aa64a8bfe98c51e71f	-	-
6	91/eea2db	715312	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Plas3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-22 12:23:53.857	2025-05-22 12:23:53.934	2025-05-22 12:24:00.501	6.6s	4.6s	-	432.1%	0.7%	888.6 MB	4.5 GB	888.6 MB	4.6 GB	1 GB	836.5 MB	87312	26940	0	92 KB	2258	970	/home/marthasudermann/pathogensurveillance/work/91/eea2db10671b609982847a44650c9f	-	-
7	5d/85d16b	718264	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Plas2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-22 12:24:00.007	2025-05-22 12:24:00.093	2025-05-22 12:24:02.513	2.5s	2s	-	345.8%	0.0%	58.1 MB	4.4 GB	60.8 MB	4.4 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	26	4	/home/marthasudermann/pathogensurveillance/work/5d/85d16b322699ff2541810605a81a55	-	-
8	ac/b6251e	718356	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Plas1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-22 12:24:00.404	2025-05-22 12:24:00.497	2025-05-22 12:24:03.106	2.7s	1s	-	358.4%	0.0%	57.5 MB	4.4 GB	61 MB	4.4 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	26	9	/home/marthasudermann/pathogensurveillance/work/ac/b6251ea3793ed081f06d10ba992af6	-	-
9	12/5ce3d9	718411	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Plas3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-22 12:24:00.511	2025-05-22 12:24:00.601	2025-05-22 12:24:03.832	3.3s	1s	-	374.0%	0.0%	15 MB	4.2 GB	15 MB	4.2 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	12	3	/home/marthasudermann/pathogensurveillance/work/12/5ce3d9f07fb5a55b64fa4d35e00863	-	-
13	49/408d45	720267	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Plas1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-22 12:24:03.844	2025-05-22 12:24:03.932	2025-05-22 12:24:05.558	1.7s	0ms	-	1064.9%	0.0%	18.2 MB	4.3 GB	18.2 MB	4.3 GB	6.1 MB	16.2 KB	748	36	0	20 KB	7	3	/home/marthasudermann/pathogensurveillance/work/49/408d456a79c84c6ddcb25d76528061	-	-
14	86/13117f	720283	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Plas3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-22 12:24:03.848	2025-05-22 12:24:03.933	2025-05-22 12:24:06.011	2.2s	0ms	-	941.5%	0.0%	15.8 MB	4.3 GB	15.8 MB	4.3 GB	6.1 MB	16.2 KB	748	36	0	20 KB	7	0	/home/marthasudermann/pathogensurveillance/work/86/13117fd2a7acb5a2e6efc57edd7080	-	-
12	1a/060b32	720274	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Plas2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-22 12:24:03.846	2025-05-22 12:24:03.933	2025-05-22 12:24:06.119	2.3s	0ms	-	1081.9%	0.0%	51 MB	4.4 GB	51 MB	4.4 GB	6.1 MB	16.2 KB	748	36	0	20 KB	4	11	/home/marthasudermann/pathogensurveillance/work/1a/060b327c3e3d521334aae93151966e	-	-
