task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	68/367eac	1252415	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	ostreococcus_tauri_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:09:56.747	2025-06-08 08:09:56.827	2025-06-08 08:09:58.940	2.2s	0ms	-	687.3%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	1	/home/marthasudermann/pathogensurveillance/work/68/367eacead4bf490f344847cce944a0	-	-
6	df/84d504	1253023	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Otaur3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 08:09:58.960	2025-06-08 08:09:59.041	2025-06-08 08:10:06.971	8s	5.7s	-	258.8%	0.7%	888.5 MB	4.5 GB	888.5 MB	4.5 GB	764.5 MB	606.8 MB	64470	19550	140.1 MB	80 KB	2120	591	/home/marthasudermann/pathogensurveillance/work/df/84d504dae0f8383330f13dc93596cf	-	-
5	53/84bf3c	1253032	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Otaur2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 08:09:58.962	2025-06-08 08:09:59.041	2025-06-08 08:10:07.077	8.1s	5.8s	-	260.1%	0.7%	882.5 MB	4.5 GB	885.4 MB	4.6 GB	765.4 MB	607.5 MB	64363	19578	114.7 MB	80 KB	2132	426	/home/marthasudermann/pathogensurveillance/work/53/84bf3ce1828c457357ebb8806d6677	-	-
4	97/995c82	1253016	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Otaur1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 08:09:58.957	2025-06-08 08:09:59.040	2025-06-08 08:10:07.163	8.2s	6s	-	244.1%	0.7%	890.8 MB	4.5 GB	890.8 MB	4.5 GB	763.8 MB	606 MB	64768	19530	145.8 MB	80 KB	1615	599	/home/marthasudermann/pathogensurveillance/work/97/995c829c18954b0ef603850fd9485c	-	-
8	cc/c0472d	1256128	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Otaur2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:10:07.084	2025-06-08 08:10:07.163	2025-06-08 08:10:09.626	2.5s	1s	-	328.4%	0.0%	17.5 MB	4.3 GB	17.5 MB	4.3 GB	13.8 MB	8.7 KB	1489	51	164 KB	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/cc/c0472da0d2fd367bc522c288a49de8	-	-
7	6d/238662	1256098	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Otaur3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:10:06.983	2025-06-08 08:10:07.071	2025-06-08 08:10:09.733	2.8s	2s	-	270.4%	0.0%	57.5 MB	4.4 GB	57.5 MB	4.4 GB	13.8 MB	8.6 KB	1489	51	796 KB	28 KB	20	6	/home/marthasudermann/pathogensurveillance/work/6d/2386624c495dd063ee4134576ec3cb	-	-
9	52/e98619	1256154	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Otaur1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 08:10:07.170	2025-06-08 08:10:07.263	2025-06-08 08:10:10.021	2.9s	1s	-	481.4%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	13.8 MB	8.7 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/52/e986192b19628e758149c5ce44f8c7	-	-
18	fd/11e660	1257740	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Otaur2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 08:10:10.033	2025-06-08 08:10:10.121	2025-06-08 08:10:12.168	2.1s	0ms	-	509.3%	0.0%	8 MB	92.2 MB	8 MB	92.2 MB	9.3 MB	14 KB	1556	36	3.2 MB	20 KB	8	1	/home/marthasudermann/pathogensurveillance/work/fd/11e660431ad414470a048ddf1ee610	-	-
20	52/3c7e8e	1257747	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Otaur1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 08:10:10.036	2025-06-08 08:10:10.122	2025-06-08 08:10:12.333	2.3s	0ms	-	557.1%	0.0%	24.8 MB	4.3 GB	24.8 MB	4.3 GB	9.3 MB	14 KB	1556	36	0	20 KB	7	1	/home/marthasudermann/pathogensurveillance/work/52/3c7e8ef076fd051021467a6a1c7a1d	-	-
19	7c/fe7cbb	1257757	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Otaur3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 08:10:10.038	2025-06-08 08:10:10.122	2025-06-08 08:10:12.479	2.4s	0ms	-	563.5%	0.0%	20.5 MB	4.3 GB	20.5 MB	4.3 GB	9.3 MB	13.3 KB	1556	36	0	20 KB	7	1	/home/marthasudermann/pathogensurveillance/work/7c/fe7cbbf08fdc7106a59db0259e09a5	-	-
