task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1	3c/e366bd	923277	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	xanthomonas_hortorum_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:50:12.804	2025-05-20 15:50:12.868	2025-05-20 15:50:14.624	1.8s	1s	-	645.4%	0.0%	18 MB	4.3 GB	18 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	1	/home/marthasudermann/pathogensurveillance/work/3c/e366bd0678f95ac2534abc3c9a62ba	-	-
6	e4/e953a6	923907	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Xan3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 15:50:14.645	2025-05-20 15:50:14.725	2025-05-20 15:50:17.957	3.3s	2s	-	244.3%	0.7%	866.2 MB	4.5 GB	867.2 MB	4.6 GB	206.9 MB	160.2 MB	20601	5257	0	112 KB	13	0	/home/marthasudermann/pathogensurveillance/work/e4/e953a688bc7c6d830d33ddcee647e4	-	-
5	d5/ae4506	923900	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Xan2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 15:50:14.642	2025-05-20 15:50:14.724	2025-05-20 15:50:18.431	3.8s	2s	-	277.4%	0.7%	874.5 MB	4.6 GB	874.5 MB	4.6 GB	206.5 MB	160.2 MB	19774	5261	0	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/d5/ae4506d9dd9b5749e67bc949606f10	-	-
4	ba/c05424	923916	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Xan1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 15:50:14.647	2025-05-20 15:50:14.725	2025-05-20 15:50:19.160	4.5s	2.2s	-	268.3%	0.7%	860.4 MB	4.5 GB	860.4 MB	4.6 GB	213.8 MB	166.4 MB	20845	5458	0	92 KB	13	1	/home/marthasudermann/pathogensurveillance/work/ba/c0542418f8aae9c9bc9b3345cd6181	-	-
8	ae/4b7576	925569	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Xan2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:50:18.439	2025-05-20 15:50:18.531	2025-05-20 15:50:21.133	2.7s	1s	-	383.7%	0.0%	16 MB	4.3 GB	16 MB	4.3 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/ae/4b75768f9b649ce1d0b3f7de3affc7	-	-
7	86/85291f	925454	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Xan3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:50:17.970	2025-05-20 15:50:18.057	2025-05-20 15:50:21.246	3.3s	1s	-	402.8%	0.0%	15 MB	4.2 GB	15 MB	4.2 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	7	0	/home/marthasudermann/pathogensurveillance/work/86/85291fcc8bf35640d516b7b9a5646e	-	-
9	64/cdbc3e	925852	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Xan1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:50:19.168	2025-05-20 15:50:19.260	2025-05-20 15:50:22.265	3.1s	1s	-	433.6%	0.0%	19.5 MB	4.3 GB	19.5 MB	4.3 GB	13.8 MB	8.6 KB	1489	51	0	28 KB	7	4	/home/marthasudermann/pathogensurveillance/work/64/cdbc3eac93f9ec8c8a7d7c32f4403d	-	-
13	e0/951bcc	927360	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Xan3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 15:50:22.284	2025-05-20 15:50:22.366	2025-05-20 15:50:24.267	2s	0ms	-	543.3%	0.0%	16.5 MB	4.3 GB	16.5 MB	4.3 GB	9.3 MB	34.7 KB	1542	39	3.1 MB	32 KB	7	1	/home/marthasudermann/pathogensurveillance/work/e0/951bccc26d34ecb28856d4f1aef923	-	-
12	b9/50a204	927337	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Xan2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 15:50:22.278	2025-05-20 15:50:22.365	2025-05-20 15:50:24.437	2.2s	0ms	-	488.0%	0.0%	16.8 MB	4.3 GB	16.8 MB	4.3 GB	9.3 MB	34.7 KB	1542	39	0	32 KB	7	1	/home/marthasudermann/pathogensurveillance/work/b9/50a2047a25381e1b27be7bd0d70e2c	-	-
14	db/500027	927346	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Xan1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 15:50:22.281	2025-05-20 15:50:22.366	2025-05-20 15:50:24.549	2.3s	0ms	-	501.2%	0.0%	53.2 MB	4.4 GB	53.2 MB	4.4 GB	9.3 MB	34.7 KB	1542	39	0	32 KB	5	44	/home/marthasudermann/pathogensurveillance/work/db/50002729534c08102ac332179a5caa	-	-
73	64/f9b1c8	928731	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_022808325_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.608	2025-05-20 15:50:24.649	2025-05-20 15:50:28.863	4.3s	3s	-	208.2%	0.1%	111.9 MB	4.4 GB	111.9 MB	4.4 GB	61.2 MB	143 KB	6387	37	728 KB	148 KB	7	48	/home/marthasudermann/pathogensurveillance/work/64/f9b1c875f79cc27618c2371cf3752e	-	-
74	52/b0e201	928852	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_041228065_2	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.641	2025-05-20 15:50:24.652	2025-05-20 15:50:29.414	4.8s	3s	-	193.9%	0.1%	110.6 MB	4.4 GB	110.6 MB	4.4 GB	61.9 MB	263.8 KB	6467	37	1.4 MB	268 KB	7	144	/home/marthasudermann/pathogensurveillance/work/52/b0e20164dd0accaaf32589d1525c76	-	-
65	c6/023cb5	928764	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_002798175_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.621	2025-05-20 15:50:24.650	2025-05-20 15:50:29.739	5.1s	2s	-	177.8%	0.1%	111.3 MB	4.4 GB	111.3 MB	4.4 GB	61.4 MB	162.3 KB	6402	37	860 KB	168 KB	7	96	/home/marthasudermann/pathogensurveillance/work/c6/023cb546e35a5b77268af08565580d	-	-
82	42/273f36	928982	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_021906975_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.660	2025-05-20 15:50:24.750	2025-05-20 15:50:30.214	5.6s	3s	-	184.9%	0.1%	109.8 MB	4.4 GB	109.8 MB	4.4 GB	61.7 MB	227.2 KB	6443	37	1.2 MB	232 KB	7	167	/home/marthasudermann/pathogensurveillance/work/42/273f36669b18ca3d1f93d50f771098	-	-
92	71/28c606	929129	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000770355_2	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.683	2025-05-20 15:50:24.751	2025-05-20 15:50:30.521	5.8s	3s	-	173.5%	0.1%	107.1 MB	4.4 GB	108.2 MB	4.4 GB	61.8 MB	241.9 KB	6456	37	1.3 MB	248 KB	7	92	/home/marthasudermann/pathogensurveillance/work/71/28c6065377cb12346337ce363e1121	-	-
90	65/86da69	929047	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_021353015_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.672	2025-05-20 15:50:24.750	2025-05-20 15:50:30.712	6s	3s	-	182.9%	0.1%	108.3 MB	4.4 GB	108.3 MB	4.4 GB	62 MB	267.9 KB	6472	37	1.5 MB	272 KB	7	122	/home/marthasudermann/pathogensurveillance/work/65/86da6967f9c9d2b00973bb2a2e3f11	-	-
68	ef/2daff4	928825	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_014652095_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.637	2025-05-20 15:50:24.651	2025-05-20 15:50:30.872	6.2s	3s	-	163.6%	0.1%	106.4 MB	4.4 GB	108.9 MB	4.4 GB	61.4 MB	178.3 KB	6409	37	924 KB	184 KB	7	66	/home/marthasudermann/pathogensurveillance/work/ef/2daff4fef66fb965f843ba63300fc2	-	-
75	2c/6dff69	928794	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_004122095_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.631	2025-05-20 15:50:24.650	2025-05-20 15:50:31.376	6.7s	3s	-	184.3%	0.1%	108.3 MB	4.4 GB	109.2 MB	4.4 GB	61.7 MB	224 KB	6436	37	1.1 MB	228 KB	7	49	/home/marthasudermann/pathogensurveillance/work/2c/6dff69acaa5b0db60f65f9db1487ff	-	-
61	42/45850f	928874	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_042654365_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.644	2025-05-20 15:50:24.652	2025-05-20 15:50:31.397	6.8s	4s	-	173.0%	0.1%	105.8 MB	4.4 GB	108.1 MB	4.4 GB	61.5 MB	188.3 KB	6417	37	988 KB	192 KB	7	95	/home/marthasudermann/pathogensurveillance/work/42/45850fe700d0deed79e35c58b95dbe	-	-
78	23/a9812b	929105	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_042432045_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.681	2025-05-20 15:50:24.751	2025-05-20 15:50:31.413	6.7s	3s	-	177.8%	0.1%	106.6 MB	4.4 GB	108.6 MB	4.4 GB	61.9 MB	270.1 KB	6467	37	1.4 MB	276 KB	7	94	/home/marthasudermann/pathogensurveillance/work/23/a9812bad8ec45e97919827ec3a87ca	-	-
62	ef/61bc4e	929011	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_012922215_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.664	2025-05-20 15:50:24.750	2025-05-20 15:50:31.763	7.1s	3s	-	180.7%	0.1%	105.5 MB	4.4 GB	108.4 MB	4.4 GB	61.9 MB	263 KB	6464	37	1.4 MB	268 KB	7	75	/home/marthasudermann/pathogensurveillance/work/ef/61bc4ededf73b6d683522a0e120fd0	-	-
77	72/4c087e	928949	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_028891345_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.656	2025-05-20 15:50:24.750	2025-05-20 15:50:31.976	7.3s	3s	-	191.7%	0.1%	107.5 MB	4.4 GB	108.7 MB	4.4 GB	61.2 MB	126.6 KB	6382	37	704 KB	132 KB	7	75	/home/marthasudermann/pathogensurveillance/work/72/4c087e7c183dfa76dba0aa5e730a1e	-	-
81	9f/39e63c	928903	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_001908755_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.650	2025-05-20 15:50:24.749	2025-05-20 15:50:32.110	7.5s	2s	-	182.4%	0.1%	107 MB	4.4 GB	107.9 MB	4.4 GB	61.9 MB	269.7 KB	6470	37	1.4 MB	276 KB	7	98	/home/marthasudermann/pathogensurveillance/work/9f/39e63cd0270d0582a69a970261c14d	-	-
69	8f/3af1b1	928802	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_014202935_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.634	2025-05-20 15:50:24.651	2025-05-20 15:50:32.271	7.6s	2s	-	178.7%	0.1%	100.8 MB	4.4 GB	107.4 MB	4.4 GB	61.3 MB	150.4 KB	6391	37	772 KB	156 KB	7	121	/home/marthasudermann/pathogensurveillance/work/8f/3af1b1e717f0fc99c59d4f19b5a543	-	-
64	bf/daeff9	929077	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_030168895_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:24.677	2025-05-20 15:50:24.750	2025-05-20 15:50:32.387	7.7s	3s	-	170.9%	0.1%	100.1 MB	4.4 GB	102.1 MB	4.4 GB	61.7 MB	233.1 KB	6447	37	1.2 MB	240 KB	7	88	/home/marthasudermann/pathogensurveillance/work/bf/daeff9e10fe0fda2996b35dca000e0	-	-
86	2f/50e079	934911	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_021352975_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:28.871	2025-05-20 15:50:28.963	2025-05-20 15:50:35.538	6.7s	3s	-	217.1%	0.1%	113.3 MB	6.5 GB	113.3 MB	6.5 GB	61.9 MB	255 KB	6459	37	1.4 MB	260 KB	132	66	/home/marthasudermann/pathogensurveillance/work/2f/50e0796bb9083e782b951a20f44263	-	-
89	b1/effbe5	935856	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_001013475_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:29.418	2025-05-20 15:50:29.514	2025-05-20 15:50:35.794	6.4s	3s	-	201.3%	0.1%	119.7 MB	6.5 GB	122.1 MB	6.5 GB	61.9 MB	259.2 KB	6459	37	1.3 MB	264 KB	22	115	/home/marthasudermann/pathogensurveillance/work/b1/effbe54d5e648c1346c408477e6da2	-	-
66	81/b76bc9	936362	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_001660815_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:29.744	2025-05-20 15:50:29.839	2025-05-20 15:50:36.639	6.9s	4s	-	174.9%	0.1%	111.8 MB	4.4 GB	111.8 MB	4.4 GB	61.8 MB	248.6 KB	6453	37	1.3 MB	252 KB	7	79	/home/marthasudermann/pathogensurveillance/work/81/b76bc9b5465d7c16c9fb62c29329a6	-	-
70	b8/1b7b1a	937131	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_041486685_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:30.219	2025-05-20 15:50:30.313	2025-05-20 15:50:36.859	6.6s	3s	-	177.4%	0.1%	110.4 MB	4.4 GB	110.4 MB	4.4 GB	61.8 MB	254.7 KB	6456	37	1.3 MB	260 KB	7	263	/home/marthasudermann/pathogensurveillance/work/b8/1b7b1a3ec12854593bbfee9804eb2c	-	-
88	3a/36cdd5	938008	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_014638745_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:30.716	2025-05-20 15:50:30.812	2025-05-20 15:50:37.288	6.6s	3s	-	184.8%	0.1%	108.6 MB	4.4 GB	108.9 MB	4.4 GB	61.1 MB	111.6 KB	6368	37	576 KB	116 KB	7	135	/home/marthasudermann/pathogensurveillance/work/3a/36cdd5d431eb7d77b75be8505cf7a9	-	-
71	a3/956535	937906	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000429065_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:30.527	2025-05-20 15:50:30.621	2025-05-20 15:50:37.878	7.4s	3s	-	172.4%	0.1%	104.5 MB	4.4 GB	108.2 MB	4.4 GB	61.2 MB	137 KB	6384	37	700 KB	144 KB	7	109	/home/marthasudermann/pathogensurveillance/work/a3/95653584de6fc2215c69e30ad454ab	-	-
84	9d/c97099	938135	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_018406605_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:30.875	2025-05-20 15:50:30.973	2025-05-20 15:50:38.036	7.2s	3s	-	154.9%	0.1%	106.8 MB	4.4 GB	108.4 MB	4.4 GB	61.4 MB	166.9 KB	6403	37	864 KB	172 KB	7	147	/home/marthasudermann/pathogensurveillance/work/9d/c970991909966ea1e0a6a57c628fd5	-	-
63	8f/7823ea	938482	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_907164845_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:31.416	2025-05-20 15:50:31.513	2025-05-20 15:50:38.302	6.9s	3s	-	157.0%	0.1%	106.8 MB	4.4 GB	107.8 MB	4.4 GB	61.2 MB	143.8 KB	6387	37	736 KB	148 KB	7	229	/home/marthasudermann/pathogensurveillance/work/8f/7823ea75c2e495199ec6ea7522cd4b	-	-
91	b7/523b6f	938392	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_040616505_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:31.378	2025-05-20 15:50:31.397	2025-05-20 15:50:38.476	7.1s	3s	-	176.7%	0.1%	104.9 MB	4.4 GB	108.8 MB	4.4 GB	61.8 MB	253.5 KB	6458	37	1.3 MB	260 KB	7	70	/home/marthasudermann/pathogensurveillance/work/b7/523b6f5b3b42dfd53379826cbef9a0	-	-
67	16/1a205d	938558	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_003814555_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-20 15:50:31.766	2025-05-20 15:50:31.864	2025-05-20 15:50:38.575	6.8s	3s	-	173.3%	0.1%	107.9 MB	4.4 GB	108.9 MB	4.4 GB	61.4 MB	185.2 KB	6412	37	936 KB	192 KB	7	103	/home/marthasudermann/pathogensurveillance/work/16/1a205d0be978d1ea7919c3cd3f621c	-	-
