task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
2	63/1b2b48	1875425	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	arabidopsis_thaliana_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 19:33:34.479	2025-06-08 19:33:34.486	2025-06-08 19:33:36.223	1.7s	0ms	-	565.9%	0.0%	7.8 MB	92.2 MB	7.8 MB	92.2 MB	7.2 MB	2.7 KB	820	30	7.4 MB	16 KB	28	3	/home/marthasudermann/pathogensurveillance/work/63/1b2b48d77f6219c77d6194c51c9ee5	-	-
6	fd/bd9cc2	1876177	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Athal3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 19:33:36.242	2025-06-08 19:33:36.324	2025-06-08 19:33:51.597	15.4s	13.5s	-	649.4%	0.7%	861.9 MB	4.5 GB	861.9 MB	4.6 GB	3.9 GB	3.2 GB	322273	105373	1 MB	80 KB	21863	13708	/home/marthasudermann/pathogensurveillance/work/fd/bd9cc259b8aa3e27d6164242d7c6b7	-	-
4	51/db6f18	1876195	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Athal1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 19:33:36.248	2025-06-08 19:33:36.325	2025-06-08 19:33:51.692	15.4s	14.2s	-	630.0%	0.7%	864.1 MB	4.5 GB	864.1 MB	4.6 GB	3.9 GB	3.2 GB	320108	105269	11.3 MB	132 KB	23429	11526	/home/marthasudermann/pathogensurveillance/work/51/db6f181759f15a4dc2dd1305a8e1ca	-	-
5	14/c379fc	1876186	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Athal2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-08 19:33:36.246	2025-06-08 19:33:36.325	2025-06-08 19:33:51.766	15.5s	13.5s	-	650.3%	0.7%	868 MB	4.4 GB	868 MB	4.5 GB	3.9 GB	3.2 GB	320903	105256	604 KB	80 KB	22611	12398	/home/marthasudermann/pathogensurveillance/work/14/c379fc7d5b9c9b4e6ba99dc704da17	-	-
7	32/e2fada	1883334	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Athal3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 19:33:51.611	2025-06-08 19:33:51.692	2025-06-08 19:33:53.742	2.1s	1s	-	329.5%	0.0%	16.5 MB	4.3 GB	16.5 MB	4.3 GB	13.8 MB	14.6 KB	1489	53	956 KB	36 KB	8	1	/home/marthasudermann/pathogensurveillance/work/32/e2fada8719de6f67102b40cfdd06ba	-	-
8	45/0eceae	1883385	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Athal1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 19:33:51.700	2025-06-08 19:33:51.767	2025-06-08 19:33:54.260	2.6s	1s	-	372.8%	0.0%	15.8 MB	4.3 GB	15.8 MB	4.3 GB	13.8 MB	14.6 KB	1489	53	0	36 KB	7	0	/home/marthasudermann/pathogensurveillance/work/45/0eceaef59a273bcdef48f614134ad0	-	-
9	cd/7db93c	1883429	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Athal2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-08 19:33:51.774	2025-06-08 19:33:51.867	2025-06-08 19:33:54.686	2.9s	1s	-	293.1%	0.0%	18 MB	4.3 GB	18 MB	4.3 GB	13.8 MB	14.6 KB	1489	53	0	36 KB	14	2	/home/marthasudermann/pathogensurveillance/work/cd/7db93c41fb5f63a35f2d1872d2e5fa	-	-
12	40/e8c914	1885652	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Athal3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 19:33:54.698	2025-06-08 19:33:54.787	2025-06-08 19:33:56.112	1.4s	0ms	-	1088.5%	0.0%	26.2 MB	4.3 GB	26.2 MB	4.3 GB	6.2 MB	21.3 KB	765	37	12 KB	24 KB	8	5	/home/marthasudermann/pathogensurveillance/work/40/e8c9140983055a64d07f519e3d3685	-	-
14	11/889ee1	1885659	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Athal2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 19:33:54.700	2025-06-08 19:33:54.788	2025-06-08 19:33:56.253	1.6s	0ms	-	792.6%	0.0%	15.2 MB	4.3 GB	15.2 MB	4.3 GB	6.2 MB	21.3 KB	765	37	0	24 KB	7	2	/home/marthasudermann/pathogensurveillance/work/11/889ee1b316bf79b753702e7ee787f9	-	-
13	f8/1f9136	1885667	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Athal1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-08 19:33:54.702	2025-06-08 19:33:54.788	2025-06-08 19:33:56.389	1.7s	0ms	-	545.0%	0.0%	23 MB	4.3 GB	23 MB	4.3 GB	6.2 MB	21.3 KB	765	37	0	24 KB	6	4	/home/marthasudermann/pathogensurveillance/work/f8/1f91360982cd220cfe8c7d88056aa0	-	-
