task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
2	b9/dd6e49	2279440	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	input_data_subset.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 09:05:04.474	2025-05-29 09:05:04.574	2025-05-29 09:05:06.875	2.4s	1s	-	391.9%	0.0%	3 MB	4.3 MB	3 MB	4.3 MB	7.3 MB	46.8 KB	839	41	7 MB	60 KB	9	2	/home/marthasudermann/pathogensurveillance/work/b9/dd6e494328acca133a70abde026f38	-	-
68	0f/6e792f	2280221	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025579	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 09:05:06.994	2025-05-29 09:05:07.076	2025-05-29 09:05:13.237	6.2s	4s	-	180.9%	0.7%	874.8 MB	4.5 GB	874.8 MB	4.6 GB	361.5 MB	281.8 MB	32638	9151	76.5 MB	80 KB	218	35	/home/marthasudermann/pathogensurveillance/work/0f/6e792f677de1b011db93797e98c8cb	-	-
43	45/5afd64	2280238	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025132	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 09:05:07.013	2025-05-29 09:05:07.076	2025-05-29 09:05:13.319	6.3s	3.8s	-	178.7%	0.7%	877.1 MB	4.5 GB	877.1 MB	4.6 GB	376.7 MB	285.6 MB	34033	9272	83.6 MB	80 KB	254	33	/home/marthasudermann/pathogensurveillance/work/45/5afd64ca6cbc0e18f0cf6f938ba6ad	-	-
59	09/4af994	2280201	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025470	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 09:05:06.977	2025-05-29 09:05:07.075	2025-05-29 09:05:14.234	7.3s	4.6s	-	274.9%	0.7%	883.7 MB	4.5 GB	883.7 MB	4.5 GB	976.5 MB	752.8 MB	81459	24243	888 KB	100 KB	1300	95	/home/marthasudermann/pathogensurveillance/work/09/4af994ef1b82bf9e6400b271b877ab	-	-
204	5a/3820e8	2282761	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025579	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 09:05:13.329	2025-05-29 09:05:13.420	2025-05-29 09:05:16.519	3.2s	1s	-	334.0%	0.0%	15 MB	4.2 GB	15 MB	4.2 GB	13.8 MB	9.8 KB	1489	51	0	28 KB	7	0	/home/marthasudermann/pathogensurveillance/work/5a/3820e84691f21d0bc1699e8caa8ae1	-	-
206	ae/593f5a	2283438	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025470	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 09:05:14.247	2025-05-29 09:05:14.336	2025-05-29 09:05:16.645	2.4s	1s	-	348.7%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	13.8 MB	9.9 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/ae/593f5ace1612982de60c7b56fd831e	-	-
205	04/f3e7f5	2282770	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025132	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-29 09:05:13.332	2025-05-29 09:05:13.421	2025-05-29 09:05:16.754	3.4s	2s	-	281.5%	0.0%	61.3 MB	4.4 GB	61.3 MB	4.4 GB	13.8 MB	9.9 KB	1489	51	960 KB	28 KB	19	24	/home/marthasudermann/pathogensurveillance/work/04/f3e7f5876d80563debdcca952950f6	-	-
70	ec/9d052a	2282721	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025534	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 09:05:13.241	2025-05-29 09:05:13.320	2025-05-29 09:05:18.730	5.5s	4.4s	-	273.7%	0.7%	909.4 MB	4.5 GB	909.4 MB	4.6 GB	811.3 MB	634.7 MB	69342	20462	164.5 MB	264 KB	1445	3058	/home/marthasudermann/pathogensurveillance/work/ec/9d052a3696006a9bd22cf52059ad5a	-	-
53	a9/60b474	2282749	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025118	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 09:05:13.324	2025-05-29 09:05:13.419	2025-05-29 09:05:19.243	5.9s	4.2s	-	274.3%	0.7%	885.9 MB	4.5 GB	885.9 MB	4.6 GB	754.1 MB	577.9 MB	63357	18628	0	144 KB	375	1269	/home/marthasudermann/pathogensurveillance/work/a9/60b4741502812b9fff51b1fc24c445	-	-
64	0c/87b836	2283427	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025602	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-29 09:05:14.239	2025-05-29 09:05:14.335	2025-05-29 09:05:19.693	5.5s	3.9s	-	267.2%	0.7%	884.4 MB	4.3 GB	884.4 MB	4.3 GB	765.7 MB	590.1 MB	64307	19038	0	148 KB	652	1695	/home/marthasudermann/pathogensurveillance/work/0c/87b8368256203783e332a0104aac31	-	-
