task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	07/50e314	3279448	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	phytophthora_capsici_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 08:16:57.145	2025-06-16 08:16:57.167	2025-06-16 08:16:59.468	2.3s	1s	-	981.1%	0.0%	16 MB	4.3 GB	16 MB	4.3 GB	13.1 MB	3.2 KB	1260	43	0	20 KB	7	0	/home/marthasudermann/pathogensurveillance/work/07/50e3143b6ec06b68b9ffde4ec93e83	-	-
4	c3/b7e3cc	3280214	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pcap1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	2 GB	1	2025-06-16 08:16:59.492	2025-06-16 08:16:59.569	2025-06-16 08:17:13.764	14.3s	11.9s	-	669.4%	0.8%	1 GB	7.6 GB	1 GB	7.7 GB	3.8 GB	3.1 GB	322865	100689	0	76 KB	13268	8593	/home/marthasudermann/pathogensurveillance/work/c3/b7e3cc50cd2918975a6dc404e13110	-	-
5	04/32a6ee	3280223	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pcap2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	2 GB	1	2025-06-16 08:16:59.495	2025-06-16 08:16:59.569	2025-06-16 08:17:14.041	14.5s	12.5s	-	649.7%	0.8%	1 GB	7.5 GB	1 GB	7.5 GB	3.9 GB	3.1 GB	330623	102717	0	76 KB	13280	9811	/home/marthasudermann/pathogensurveillance/work/04/32a6ee7785e2474cf022329a93c57a	-	-
6	69/138c3e	3280206	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pcap3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	2 GB	1	2025-06-16 08:16:59.488	2025-06-16 08:16:59.568	2025-06-16 08:17:14.220	14.7s	12.5s	-	657.3%	0.8%	1009.6 MB	7.5 GB	1009.6 MB	7.5 GB	4 GB	3.2 GB	336752	103618	0	76 KB	12623	10596	/home/marthasudermann/pathogensurveillance/work/69/138c3e9f244bbcd9cd56b05cd42bfa	-	-
8	a0/2cb86e	3286135	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pcap2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 08:17:14.050	2025-06-16 08:17:14.141	2025-06-16 08:17:16.618	2.6s	1s	-	525.9%	0.0%	54.5 MB	4.4 GB	59.5 MB	4.4 GB	19.7 MB	7.8 KB	1925	64	0	32 KB	27	7	/home/marthasudermann/pathogensurveillance/work/a0/2cb86ee1c028d0baf5bfd36eea09b3	-	-
7	39/6ac7c7	3286076	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pcap1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 08:17:13.778	2025-06-16 08:17:13.863	2025-06-16 08:17:17.331	3.6s	1s	-	493.5%	0.0%	53.7 MB	4.4 GB	59.3 MB	4.4 GB	19.7 MB	7.9 KB	1925	64	0	32 KB	18	6	/home/marthasudermann/pathogensurveillance/work/39/6ac7c71123c177fb735043aa9571cd	-	-
9	b2/a2663e	3286181	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pcap3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-16 08:17:14.227	2025-06-16 08:17:14.320	2025-06-16 08:17:17.385	3.2s	1s	-	546.9%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	19.7 MB	7.8 KB	1925	64	0	32 KB	11	1	/home/marthasudermann/pathogensurveillance/work/b2/a2663e463f4a251198a7c5a2b0810f	-	-
19	d9/544e13	3288159	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pcap1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-16 08:17:17.405	2025-06-16 08:17:17.486	2025-06-16 08:17:19.624	2.2s	0ms	-	899.2%	0.0%	5.8 MB	92.4 MB	5.8 MB	92.4 MB	12.3 MB	32.9 KB	1240	52	12 KB	36 KB	8	0	/home/marthasudermann/pathogensurveillance/work/d9/544e130df99a577773281fae922f0c	-	-
20	b3/f59439	3288147	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pcap3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-16 08:17:17.403	2025-06-16 08:17:17.486	2025-06-16 08:17:19.928	2.5s	1s	-	978.9%	0.0%	35.2 MB	4.4 GB	35.2 MB	4.4 GB	12.2 MB	30.4 KB	1210	51	8 KB	32 KB	7	5	/home/marthasudermann/pathogensurveillance/work/b3/f59439d54c18bc09a0a4fdf3c52a5f	-	-
18	12/d37efb	3288143	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pcap2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.4.0--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-16 08:17:17.401	2025-06-16 08:17:17.485	2025-06-16 08:17:20.129	2.7s	1s	-	755.1%	0.0%	34.5 MB	4.4 GB	34.5 MB	4.4 GB	12.1 MB	27.8 KB	1205	51	0	32 KB	5	9	/home/marthasudermann/pathogensurveillance/work/12/d37efb28067210d2260c725b853c29	-	-
