task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	c6/2c5c9a	1830260	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	pseudomonas_aeruginosa_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 19:42:48.180	2025-06-07 19:42:48.259	2025-06-07 19:42:50.350	2.2s	1s	-	548.1%	0.0%	8 MB	92.2 MB	8 MB	92.2 MB	7.2 MB	2.8 KB	820	30	3.8 MB	16 KB	28	1	/home/marthasudermann/pathogensurveillance/work/c6/2c5c9a822efc76176c1a29c4e7e80b	-	-
4	c4/b637e9	1831168	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pseudo1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 19:42:50.372	2025-06-07 19:42:50.449	2025-06-07 19:42:54.562	4.2s	3.1s	-	261.0%	0.7%	882.3 MB	4.5 GB	882.3 MB	4.6 GB	241.8 MB	189.8 MB	22618	6209	40.6 MB	108 KB	13	0	/home/marthasudermann/pathogensurveillance/work/c4/b637e95563b1c902400804e7249f82	-	-
6	41/b628cf	1831177	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pseudo3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 19:42:50.376	2025-06-07 19:42:50.450	2025-06-07 19:42:54.674	4.3s	2.8s	-	269.1%	0.7%	872.3 MB	4.6 GB	872.3 MB	4.6 GB	240.4 MB	189.9 MB	22943	6208	37 MB	80 KB	13	0	/home/marthasudermann/pathogensurveillance/work/41/b628cf63f5d89cfb3572e03ac113f8	-	-
5	26/f1c168	1831186	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pseudo2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 19:42:50.379	2025-06-07 19:42:50.451	2025-06-07 19:42:54.786	4.4s	2.7s	-	264.0%	0.7%	878.8 MB	4.5 GB	878.8 MB	4.6 GB	270.9 MB	212.8 MB	25655	6942	44.5 MB	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/26/f1c1689b28a99ffaae0dfd74090cce	-	-
8	75/5a00f8	1833600	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pseudo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 19:42:54.681	2025-06-07 19:42:54.774	2025-06-07 19:42:57.224	2.5s	1s	-	338.6%	0.0%	23 MB	4.3 GB	23 MB	4.3 GB	13.8 MB	8.8 KB	1489	51	0	28 KB	7	3	/home/marthasudermann/pathogensurveillance/work/75/5a00f849813bbafd15b9aaace8c6f9	-	-
9	53/788468	1833640	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pseudo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 19:42:54.795	2025-06-07 19:42:54.886	2025-06-07 19:42:57.398	2.6s	1s	-	361.6%	0.0%	24.2 MB	4.3 GB	24.2 MB	4.3 GB	13.8 MB	8.8 KB	1489	51	0	28 KB	7	7	/home/marthasudermann/pathogensurveillance/work/53/788468a66e491088e9a04c1bee9d31	-	-
7	49/460af6	1833568	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pseudo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 19:42:54.576	2025-06-07 19:42:54.662	2025-06-07 19:42:57.511	2.9s	2s	-	290.8%	0.1%	87.7 MB	4.5 GB	87.7 MB	4.6 GB	13.8 MB	8.8 KB	1489	51	0	28 KB	35	50	/home/marthasudermann/pathogensurveillance/work/49/460af68769c3b5ac22e8ae6fc4b8ca	-	-
14	03/858071	1835339	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pseudo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 19:42:57.528	2025-06-07 19:42:57.612	2025-06-07 19:43:00.570	3s	2s	-	169.9%	0.1%	135.7 MB	4.5 GB	135.7 MB	4.5 GB	20.1 MB	34.2 KB	4318	39	0	32 KB	13	36	/home/marthasudermann/pathogensurveillance/work/03/858071bb3e94d6d6e89a45a90635c2	-	-
13	52/8336f8	1835328	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pseudo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 19:42:57.526	2025-06-07 19:42:57.612	2025-06-07 19:43:00.694	3.2s	2s	-	199.2%	0.1%	132.1 MB	4.5 GB	132.5 MB	4.5 GB	20.1 MB	34.2 KB	4318	39	12 KB	32 KB	15	19	/home/marthasudermann/pathogensurveillance/work/52/8336f8d100e66c283246786ae73a18	-	-
12	b7/585645	1835320	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pseudo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 19:42:57.524	2025-06-07 19:42:57.611	2025-06-07 19:43:00.824	3.3s	2s	-	158.8%	0.1%	135.8 MB	4.5 GB	135.8 MB	4.5 GB	20.1 MB	34.2 KB	4318	39	0	32 KB	12	25	/home/marthasudermann/pathogensurveillance/work/b7/5856455d9e71f582713e43a4e2f00c	-	-
74	a0/c70e5b	1837234	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000935645_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 19:43:00.929	2025-06-07 19:43:01.025	2025-06-07 19:43:05.659	4.7s	4s	-	142.2%	0.1%	117.6 MB	4.4 GB	117.6 MB	4.4 GB	62.1 MB	289.7 KB	6481	37	7.7 MB	296 KB	439	116	/home/marthasudermann/pathogensurveillance/work/a0/c70e5b5667d18e34b7e11004012772	-	-
75	1e/ab479c	1837245	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_001457615_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 19:43:00.935	2025-06-07 19:43:01.026	2025-06-07 19:43:06.130	5.2s	3s	-	173.2%	0.1%	114.6 MB	4.4 GB	116.9 MB	4.4 GB	62.2 MB	320.9 KB	6498	37	1.9 MB	328 KB	68	310	/home/marthasudermann/pathogensurveillance/work/1e/ab479c171a91a95088303305356ff0	-	-
65	f1/4f6be3	1837280	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_001483545_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 19:43:00.941	2025-06-07 19:43:01.027	2025-06-07 19:43:06.413	5.5s	3s	-	186.1%	0.1%	108 MB	4.4 GB	108.8 MB	4.4 GB	62.2 MB	308.5 KB	6491	37	92 KB	312 KB	7	72	/home/marthasudermann/pathogensurveillance/work/f1/4f6be3d97d2a391cab4430312efc0c	-	-
77	b9/4e016c	1837263	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_002601815_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 19:43:00.938	2025-06-07 19:43:01.026	2025-06-07 19:43:07.406	6.5s	4s	-	136.5%	0.1%	115.8 MB	4.4 GB	115.8 MB	4.4 GB	62.2 MB	319.7 KB	6499	37	3.8 MB	324 KB	338	292	/home/marthasudermann/pathogensurveillance/work/b9/4e016c0d5490fdebec347d962296b7	-	-
88	f0/216070	1837380	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_016653615_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-06-07 19:43:00.955	2025-06-07 19:43:01.028	2025-06-07 19:43:07.552	6.6s	3s	-	175.8%	0.1%	107.9 MB	4.4 GB	108.5 MB	4.4 GB	61.4 MB	163.6 KB	6402	37	0	168 KB	7	58	/home/marthasudermann/pathogensurveillance/work/f0/216070bdfb1b9d25c8161b0cd145bb	-	-
