task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	05/72623b	1645057	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	caenorhabditis_elegans_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-03 19:36:33.417	2025-06-03 19:36:33.452	2025-06-03 19:36:35.968	2.6s	0ms	-	443.2%	0.0%	13.5 MB	4.2 GB	13.5 MB	4.2 GB	7.2 MB	2.7 KB	820	30	7 MB	16 KB	9	0	/home/marthasudermann/pathogensurveillance/work/05/72623b93e4139e4f74a91937b82d63	-	-
5	63/bc7cf0	1645817	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Celg2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-03 19:36:35.985	2025-06-03 19:36:36.069	2025-06-03 19:36:52.121	16.1s	14.1s	-	633.8%	0.7%	862 MB	4.3 GB	862 MB	4.3 GB	4 GB	3.3 GB	329887	109140	291.4 MB	80 KB	25387	12361	/home/marthasudermann/pathogensurveillance/work/63/bc7cf0c68247a7dcd427bd44dbb26e	-	-
4	ef/ed03d7	1645825	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Celg1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-03 19:36:35.988	2025-06-03 19:36:36.069	2025-06-03 19:36:52.198	16.2s	14.3s	-	611.1%	0.7%	862.4 MB	4.3 GB	862.4 MB	4.3 GB	4.1 GB	3.3 GB	334629	108828	3.6 MB	80 KB	20340	5102	/home/marthasudermann/pathogensurveillance/work/ef/ed03d7beae1bc43357436697f429eb	-	-
6	96/aa5dd9	1645834	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Celg3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-03 19:36:35.990	2025-06-03 19:36:36.070	2025-06-03 19:36:52.307	16.3s	14.1s	-	609.6%	0.7%	860.7 MB	4.5 GB	861.8 MB	4.6 GB	4 GB	3.3 GB	333993	109175	673.3 MB	80 KB	22897	9741	/home/marthasudermann/pathogensurveillance/work/96/aa5dd9a9493f48147327f89293bd96	-	-
7	91/e22138	1651793	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Celg2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-03 19:36:52.135	2025-06-03 19:36:52.199	2025-06-03 19:36:55.096	3s	1s	-	206.6%	0.1%	87.5 MB	4.5 GB	87.5 MB	4.6 GB	13.8 MB	9.2 KB	1489	51	132 KB	28 KB	30	52	/home/marthasudermann/pathogensurveillance/work/91/e221387effdec4c05f0fbc0af07561	-	-
9	2e/cf8542	1651850	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Celg3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-03 19:36:52.314	2025-06-03 19:36:52.407	2025-06-03 19:36:55.238	2.9s	1s	-	232.4%	0.1%	88 MB	4.5 GB	88 MB	4.6 GB	13.8 MB	9.3 KB	1489	51	0	28 KB	29	10	/home/marthasudermann/pathogensurveillance/work/2e/cf8542e76502b38d08ac0f30ba64ca	-	-
8	52/8084ce	1651819	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Celg1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-03 19:36:52.206	2025-06-03 19:36:52.299	2025-06-03 19:36:55.351	3.1s	1s	-	217.1%	0.1%	87.1 MB	4.5 GB	87.1 MB	4.6 GB	13.8 MB	9.4 KB	1489	51	824 KB	28 KB	68	36	/home/marthasudermann/pathogensurveillance/work/52/8084ce7cd27d6d960ec6325d5de0ae	-	-
19	8b/8663fc	1653474	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Celg3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-03 19:36:55.367	2025-06-03 19:36:55.451	2025-06-03 19:36:56.908	1.5s	0ms	-	403.5%	0.0%	56.5 MB	4.4 GB	56.5 MB	4.4 GB	8.2 MB	45.7 KB	1272	40	0	36 KB	6	8	/home/marthasudermann/pathogensurveillance/work/8b/8663fcbb647e2cf8900e17569cb1d4	-	-
20	6d/64ae41	1653467	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Celg1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-03 19:36:55.364	2025-06-03 19:36:55.451	2025-06-03 19:36:57.869	2.5s	2s	-	230.3%	0.1%	140.8 MB	4.5 GB	140.8 MB	4.5 GB	21.8 MB	66.3 KB	4757	43	12 KB	48 KB	13	28	/home/marthasudermann/pathogensurveillance/work/6d/64ae41d073e2dd6956bdbece98c420	-	-
18	8f/9fe390	1653484	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Celg2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-03 19:36:55.369	2025-06-03 19:36:55.452	2025-06-03 19:36:58.052	2.7s	1s	-	177.2%	0.1%	142.9 MB	4.5 GB	142.9 MB	4.5 GB	21.8 MB	66.3 KB	4757	43	0	48 KB	13	13	/home/marthasudermann/pathogensurveillance/work/8f/9fe390f4b1642071a8deb25f5aedb9	-	-
