task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1	0d/094802	3853617	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	fusarium_oxysporum_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 10:48:50.151	2025-05-21 10:48:50.167	2025-05-21 10:48:51.739	1.6s	0ms	-	633.5%	0.0%	18.2 MB	4.3 GB	18.2 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	1	/home/marthasudermann/pathogensurveillance/work/0d/09480209fb6ac792c529d31ee78fb4	-	-
4	48/f46cf9	3854288	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Fus1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-21 10:48:51.762	2025-05-21 10:48:51.840	2025-05-21 10:49:00.526	8.8s	7.3s	-	561.8%	0.7%	891.2 MB	4.6 GB	891.2 MB	4.6 GB	1.6 GB	1.3 GB	135484	44048	0	80 KB	9727	7400	/home/marthasudermann/pathogensurveillance/work/48/f46cf9522311f69adc45a806c8022a	-	-
6	26/bf7dfc	3854299	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Fus3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-21 10:48:51.765	2025-05-21 10:48:51.841	2025-05-21 10:49:00.639	8.9s	7.2s	-	584.8%	0.7%	893 MB	4.5 GB	893 MB	4.5 GB	1.6 GB	1.3 GB	136133	44327	0	80 KB	10330	8953	/home/marthasudermann/pathogensurveillance/work/26/bf7dfc0101e2ed3ec8e73e8c28d707	-	-
5	65/61bd75	3854280	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Fus2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-21 10:48:51.759	2025-05-21 10:48:51.840	2025-05-21 10:49:00.894	9.1s	7.2s	-	609.8%	0.7%	886.5 MB	4.5 GB	886.5 MB	4.6 GB	1.6 GB	1.3 GB	135850	44068	0	80 KB	10152	9639	/home/marthasudermann/pathogensurveillance/work/65/61bd7545a65ff88f95c83de3a047e9	-	-
7	4b/626c1d	3858660	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Fus1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 10:49:00.540	2025-05-21 10:49:00.626	2025-05-21 10:49:02.622	2.1s	1s	-	405.8%	0.0%	18.5 MB	4.3 GB	18.5 MB	4.3 GB	13.8 MB	13.2 KB	1489	52	0	32 KB	7	1	/home/marthasudermann/pathogensurveillance/work/4b/626c1dae1a8b368889bd6f05049aa4	-	-
8	22/fe8785	3858719	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Fus3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 10:49:00.647	2025-05-21 10:49:00.739	2025-05-21 10:49:03.011	2.4s	1s	-	410.6%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	13.8 MB	13.2 KB	1489	52	0	32 KB	7	3	/home/marthasudermann/pathogensurveillance/work/22/fe878568a7ef172e02e3a05110e62f	-	-
9	e9/138d8b	3858831	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Fus2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 10:49:00.902	2025-05-21 10:49:00.993	2025-05-21 10:49:03.456	2.6s	2s	-	365.8%	0.0%	17.2 MB	4.3 GB	17.2 MB	4.3 GB	13.8 MB	13.2 KB	1489	52	0	32 KB	9	3	/home/marthasudermann/pathogensurveillance/work/e9/138d8bf19888dd6401bbf16c24f4ba	-	-
16	e1/421c07	3860770	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Fus1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-21 10:49:03.509	2025-05-21 10:49:03.556	2025-05-21 10:49:04.981	1.5s	0ms	-	747.3%	0.0%	16 MB	4.3 GB	16 MB	4.3 GB	7.5 MB	55.4 KB	1092	42	0	44 KB	7	0	/home/marthasudermann/pathogensurveillance/work/e1/421c0778cf7068d52e53ca395a871e	-	-
17	ab/a45390	3860790	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Fus3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-21 10:49:03.515	2025-05-21 10:49:03.557	2025-05-21 10:49:05.303	1.8s	0ms	-	662.4%	0.0%	28.2 MB	4.3 GB	28.2 MB	4.3 GB	7.5 MB	55.4 KB	1092	42	0	44 KB	7	2	/home/marthasudermann/pathogensurveillance/work/ab/a453900448a1e367b207d2318817b2	-	-
18	59/4f3d42	3860779	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Fus2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-21 10:49:03.513	2025-05-21 10:49:03.557	2025-05-21 10:49:05.348	1.8s	0ms	-	601.3%	0.0%	28.5 MB	4.3 GB	28.5 MB	4.3 GB	7.5 MB	55.4 KB	1092	42	0	44 KB	6	7	/home/marthasudermann/pathogensurveillance/work/59/4f3d426cac869d54d878042fb071cb	-	-
