task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
2	ba/cabecf	140969	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	limosilactobacillus_fermentum_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:20:42.995	2025-05-20 15:20:43.093	2025-05-20 15:20:45.085	2.1s	0ms	-	659.6%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	2	/home/marthasudermann/pathogensurveillance/work/ba/cabecf2d762d5b8257b8e5ac774497	-	-
4	4a/4d1c69	141688	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Limo1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 15:20:45.106	2025-05-20 15:20:45.185	2025-05-20 15:20:49.022	3.9s	1.8s	-	215.8%	0.5%	693.5 MB	4.4 GB	693.5 MB	4.4 GB	58 MB	36.3 MB	8166	1285	0	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/4a/4d1c699b2ee76986b2fe1079eccdb9	-	-
5	99/59cf05	141706	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Limo2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 15:20:45.111	2025-05-20 15:20:45.187	2025-05-20 15:20:49.158	4s	1.8s	-	190.7%	0.5%	699.2 MB	4.2 GB	700.4 MB	4.2 GB	80.8 MB	51.9 MB	9891	1779	0	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/99/59cf0514eaccb92433031b2683a5d1	-	-
6	48/ef2578	141697	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Limo3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-20 15:20:45.109	2025-05-20 15:20:45.186	2025-05-20 15:20:49.271	4.2s	1.9s	-	251.0%	0.5%	710.1 MB	4.5 GB	710.1 MB	4.6 GB	80.6 MB	51.9 MB	10051	1788	0	80 KB	13	0	/home/marthasudermann/pathogensurveillance/work/48/ef25780296e15d78bde9409b98be71	-	-
8	a4/23acb1	143841	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Limo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:20:49.166	2025-05-20 15:20:49.258	2025-05-20 15:20:51.390	2.2s	1s	-	374.9%	0.0%	16.8 MB	4.3 GB	16.8 MB	4.3 GB	13.8 MB	7.9 KB	1489	51	0	28 KB	6	2	/home/marthasudermann/pathogensurveillance/work/a4/23acb1a9d2ea98c74946d8fc6870aa	-	-
7	e9/51b82d	143761	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Limo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:20:49.036	2025-05-20 15:20:49.123	2025-05-20 15:20:51.887	2.9s	1s	-	376.1%	0.0%	23 MB	4.3 GB	23 MB	4.3 GB	13.8 MB	8 KB	1489	51	0	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/e9/51b82d6f28d4869198417d1b6f2410	-	-
9	97/92dd63	143885	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Limo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-20 15:20:49.279	2025-05-20 15:20:49.371	2025-05-20 15:20:52.016	2.7s	1s	-	306.0%	0.0%	48.8 MB	4.4 GB	48.8 MB	4.4 GB	13.8 MB	8 KB	1489	51	0	28 KB	5	10	/home/marthasudermann/pathogensurveillance/work/97/92dd63685608f2616df5163f0a10c1	-	-
16	e4/81e7eb	145748	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Limo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 15:20:52.028	2025-05-20 15:20:52.117	2025-05-20 15:20:53.769	1.7s	1s	-	321.3%	0.0%	14.8 MB	4.2 GB	14.8 MB	4.2 GB	15.2 MB	65.8 KB	3068	43	0	48 KB	7	4	/home/marthasudermann/pathogensurveillance/work/e4/81e7eba622e848fc6967640b71e6af	-	-
14	cf/022105	145756	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Limo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 15:20:52.030	2025-05-20 15:20:52.117	2025-05-20 15:20:54.242	2.2s	1s	-	293.6%	0.0%	21.5 MB	4.3 GB	21.5 MB	4.3 GB	15.2 MB	65.8 KB	3068	43	0	48 KB	7	2	/home/marthasudermann/pathogensurveillance/work/cf/02210517063e7e3260e03cc8b22765	-	-
15	1f/135010	145764	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Limo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-20 15:20:52.032	2025-05-20 15:20:52.118	2025-05-20 15:20:54.303	2.3s	1s	-	274.3%	0.0%	26 MB	4.3 GB	26 MB	4.3 GB	15.2 MB	65.8 KB	3068	43	0	48 KB	6	5	/home/marthasudermann/pathogensurveillance/work/1f/13501009c4cbf94a38eefda2c77c8c	-	-
