task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	26/a154c1	1860552	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	fusarium_oxysporum_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 06:44:52.137	2025-05-21 06:44:52.237	2025-05-21 06:44:54.533	2.4s	1s	-	653.3%	0.0%	16.8 MB	4.3 GB	16.8 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	3	/home/marthasudermann/pathogensurveillance/work/26/a154c1a17e6a2559d618da4fca1455	-	-
6	4e/49988b	1861232	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Fus3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-21 06:44:54.559	2025-05-21 06:44:54.633	2025-05-21 06:45:04.227	9.7s	7.6s	-	547.0%	0.7%	898.5 MB	4.6 GB	898.5 MB	4.6 GB	1.6 GB	1.3 GB	139265	44304	1.1 MB	80 KB	9000	9394	/home/marthasudermann/pathogensurveillance/work/4e/49988ba16a8485589f5a89639e3f7c	-	-
5	b2/9cc68f	1861220	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Fus2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-21 06:44:54.550	2025-05-21 06:44:54.632	2025-05-21 06:45:04.320	9.8s	8.2s	-	499.9%	0.7%	891 MB	4.5 GB	891 MB	4.6 GB	1.6 GB	1.3 GB	134900	44042	2 MB	92 KB	9706	4522	/home/marthasudermann/pathogensurveillance/work/b2/9cc68fe6a9dfc881e49300cbb81534	-	-
4	d0/b85045	1861239	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Fus1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-21 06:44:54.561	2025-05-21 06:44:54.634	2025-05-21 06:45:04.394	9.8s	8s	-	496.1%	0.7%	889.6 MB	4.4 GB	889.6 MB	4.5 GB	1.6 GB	1.3 GB	136655	44028	2.4 MB	80 KB	8816	5263	/home/marthasudermann/pathogensurveillance/work/d0/b85045e76a2cd9ace3066d1ffb87bb	-	-
9	a2/1044c4	1865247	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Fus1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 06:45:04.401	2025-05-21 06:45:04.495	2025-05-21 06:45:08.015	3.6s	1s	-	274.8%	0.1%	87.3 MB	4.5 GB	87.3 MB	4.6 GB	13.8 MB	13.2 KB	1489	52	268 KB	32 KB	81	22	/home/marthasudermann/pathogensurveillance/work/a2/1044c46034774612571109ba667b34	-	-
8	62/d75744	1865222	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Fus2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 06:45:04.331	2025-05-21 06:45:04.394	2025-05-21 06:45:08.176	3.8s	1s	-	266.1%	0.1%	89.5 MB	4.5 GB	89.5 MB	4.6 GB	13.8 MB	13.2 KB	1489	52	592 KB	32 KB	69	16	/home/marthasudermann/pathogensurveillance/work/62/d757440675067677d93d5d6dd50d84	-	-
7	c1/a55570	1865189	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Fus3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-21 06:45:04.241	2025-05-21 06:45:04.320	2025-05-21 06:45:08.290	4s	1s	-	210.2%	0.1%	87.1 MB	4.5 GB	87.1 MB	4.6 GB	13.8 MB	13.2 KB	1489	52	100 KB	32 KB	73	52	/home/marthasudermann/pathogensurveillance/work/c1/a555704a75ca6aedf49ac5e5a71520	-	-
16	91/e52a77	1866990	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Fus1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-21 06:45:08.350	2025-05-21 06:45:08.391	2025-05-21 06:45:10.196	1.8s	0ms	-	725.6%	0.0%	14 MB	4.2 GB	14 MB	4.2 GB	7.5 MB	55.4 KB	1092	42	1.4 MB	44 KB	8	1	/home/marthasudermann/pathogensurveillance/work/91/e52a770c3e73ea7ac11620fd176b18	-	-
17	f4/891959	1866931	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Fus2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-21 06:45:08.303	2025-05-21 06:45:08.389	2025-05-21 06:45:10.480	2.2s	0ms	-	564.5%	0.0%	12.2 MB	4.1 GB	12.2 MB	4.1 GB	7.5 MB	55.4 KB	1092	42	0	44 KB	7	2	/home/marthasudermann/pathogensurveillance/work/f4/891959c1c83eb3de9ec69058d4961c	-	-
18	ce/05daad	1866975	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Fus3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-21 06:45:08.342	2025-05-21 06:45:08.390	2025-05-21 06:45:10.631	2.3s	0ms	-	497.9%	0.0%	31.5 MB	4.3 GB	31.5 MB	4.3 GB	7.5 MB	55.4 KB	1092	42	0	44 KB	6	4	/home/marthasudermann/pathogensurveillance/work/ce/05daadfb8c2a7384c9498e164886b0	-	-
