task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1	67/3dc7c2	1780106	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	input_data_subset.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 03:24:39.188	2025-05-24 03:24:39.272	2025-05-24 03:24:40.998	1.8s	0ms	-	484.0%	0.0%	18 MB	4.3 GB	18 MB	4.3 GB	7.3 MB	69.4 KB	839	46	7 MB	80 KB	9	3	/home/marthasudermann/pathogensurveillance/work/67/3dc7c2b4c15f68db9955ee13ab2223	-	-
80	9d/7d5bd2	1780615	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025547	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 03:24:41.126	2025-05-24 03:24:41.201	2025-05-24 03:24:48.007	6.9s	4.7s	-	243.8%	0.7%	888.5 MB	4.6 GB	888.5 MB	4.6 GB	742.1 MB	576.3 MB	63115	18576	14.5 MB	80 KB	351	98	/home/marthasudermann/pathogensurveillance/work/9d/7d5bd2974208c9414a9f5fc9c3c78b	-	-
66	f4/7da48e	1780594	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025979	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 03:24:41.099	2025-05-24 03:24:41.200	2025-05-24 03:24:48.123	7s	4.7s	-	269.4%	0.7%	910.9 MB	4.5 GB	910.9 MB	4.6 GB	890.9 MB	677.9 MB	74776	21840	26.8 MB	80 KB	562	61	/home/marthasudermann/pathogensurveillance/work/f4/7da48e2a59ccd39c69e2ad25913bdf	-	-
62	e2/3439d8	1780603	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025673	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 03:24:41.109	2025-05-24 03:24:41.200	2025-05-24 03:24:48.231	7.1s	5.5s	-	324.2%	0.7%	886.4 MB	4.6 GB	886.4 MB	4.6 GB	1.5 GB	1.1 GB	122671	37635	10.9 MB	80 KB	1715	14	/home/marthasudermann/pathogensurveillance/work/e2/3439d86f89d05e62ffd5dcc0cc8912	-	-
304	97/62ba61	1782951	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025547	FAILED	1	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 03:24:48.130	2025-05-24 03:24:48.224	2025-05-24 03:24:50.574	2.4s	2.4s	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	/home/marthasudermann/pathogensurveillance/work/97/62ba61a2a323072716ad18af84346e	-	RETRY
305	38/0ed036	1782958	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025979	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 03:24:48.133	2025-05-24 03:24:48.224	2025-05-24 03:24:51.471	3.3s	2s	-	288.4%	0.0%	55.1 MB	4.4 GB	61 MB	4.4 GB	13.8 MB	9.8 KB	1489	51	296 KB	28 KB	20	11	/home/marthasudermann/pathogensurveillance/work/38/0ed036925d294e9ab56f391f0a343e	-	-
306	a1/0a2080	1782991	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025673	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-24 03:24:48.238	2025-05-24 03:24:48.332	2025-05-24 03:24:51.578	3.3s	1s	-	336.6%	0.0%	20.2 MB	4.3 GB	20.2 MB	4.3 GB	13.8 MB	9.9 KB	1489	51	0	28 KB	7	5	/home/marthasudermann/pathogensurveillance/work/a1/0a208070036b43807dc119fc5e06ff	-	-
63	f8/258f92	1782983	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025583	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 03:24:48.234	2025-05-24 03:24:48.332	2025-05-24 03:24:54.200	6s	3.8s	-	265.1%	0.7%	889.1 MB	4.5 GB	889.1 MB	4.6 GB	618.1 MB	488.5 MB	53171	15767	117.5 MB	128 KB	738	2782	/home/marthasudermann/pathogensurveillance/work/f8/258f925e9c41ed5eedafcdc31c69d2	-	-
56	aa/8057d8	1782941	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025475	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 03:24:48.126	2025-05-24 03:24:48.223	2025-05-24 03:24:54.539	6.4s	4.6s	-	284.8%	0.7%	910.2 MB	4.6 GB	910.2 MB	4.6 GB	938.3 MB	735.2 MB	79760	23672	31.6 MB	128 KB	1553	1553	/home/marthasudermann/pathogensurveillance/work/aa/8057d882f8d023da7014636f1bf9f5	-	-
59	bb/8899a7	1782887	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025486	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-24 03:24:48.011	2025-05-24 03:24:48.108	2025-05-24 03:24:54.720	6.7s	4.5s	-	297.7%	0.7%	888.2 MB	4.5 GB	888.2 MB	4.6 GB	932.4 MB	727.5 MB	77056	23426	4.6 MB	124 KB	2633	1992	/home/marthasudermann/pathogensurveillance/work/bb/8899a71fdef3705282d96d4d076ee6	-	-
