task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	ed/db2b47	1134844	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	ustilago_maydis_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-25 12:51:01.133	2025-05-25 12:51:01.147	2025-05-25 12:51:03.123	2s	0ms	-	637.0%	0.0%	15.8 MB	4.3 GB	15.8 MB	4.3 GB	7.2 MB	2.7 KB	820	30	0	16 KB	7	1	/home/marthasudermann/pathogensurveillance/work/ed/db2b47cc70baae1f263fc2a81bd941	-	-
6	b5/1ae0e8	1135768	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Umay3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-25 12:51:03.143	2025-05-25 12:51:03.223	2025-05-25 12:51:08.177	5s	4s	-	376.2%	0.7%	889.2 MB	4.5 GB	889.2 MB	4.5 GB	658.8 MB	536 MB	55989	17295	0	100 KB	1396	2047	/home/marthasudermann/pathogensurveillance/work/b5/1ae0e872efd348081b851792171686	-	-
4	1f/aebc47	1135776	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Umay1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-25 12:51:03.147	2025-05-25 12:51:03.224	2025-05-25 12:51:08.332	5.2s	3.7s	-	395.0%	0.7%	885.5 MB	4.5 GB	885.5 MB	4.5 GB	657 MB	536.2 MB	56412	17302	0	76 KB	1265	1764	/home/marthasudermann/pathogensurveillance/work/1f/aebc47bdfa7c476a2c98665c069557	-	-
5	67/91fc00	1135786	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Umay2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-25 12:51:03.149	2025-05-25 12:51:03.224	2025-05-25 12:51:08.492	5.3s	4.1s	-	374.3%	0.7%	888.5 MB	4.6 GB	888.5 MB	4.6 GB	658.9 MB	536.2 MB	55454	17299	0	76 KB	2204	1900	/home/marthasudermann/pathogensurveillance/work/67/91fc009c7650b32fb2ee7ace65c79c	-	-
8	e1/203b52	1139120	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Umay1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-25 12:51:08.340	2025-05-25 12:51:08.432	2025-05-25 12:51:10.560	2.2s	1s	-	371.9%	0.0%	14.2 MB	4.2 GB	14.2 MB	4.2 GB	13.8 MB	7.9 KB	1486	49	0	24 KB	7	3	/home/marthasudermann/pathogensurveillance/work/e1/203b52ff634168ccbdc7ce72addda9	-	-
7	be/f84c42	1139043	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Umay3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-25 12:51:08.190	2025-05-25 12:51:08.277	2025-05-25 12:51:11.218	3s	1s	-	212.9%	0.0%	24 MB	4.3 GB	24 MB	4.3 GB	13.8 MB	7.3 KB	1486	49	0	24 KB	7	3	/home/marthasudermann/pathogensurveillance/work/be/f84c42bce0cf6173ef424de0e9bafd	-	-
9	a7/37e1ac	1139189	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Umay2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-25 12:51:08.499	2025-05-25 12:51:08.593	2025-05-25 12:51:11.312	2.8s	1s	-	223.2%	0.0%	16.2 MB	4.3 GB	16.2 MB	4.3 GB	13.8 MB	7.7 KB	1486	49	0	24 KB	9	2	/home/marthasudermann/pathogensurveillance/work/a7/37e1ac22e419ab00670c05c9df8edd	-	-
24	b8/07302b	1141451	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Umay2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-25 12:51:11.328	2025-05-25 12:51:11.413	2025-05-25 12:51:12.787	1.5s	0ms	-	650.7%	0.0%	24.5 MB	4.3 GB	24.5 MB	4.3 GB	6.7 MB	19.1 KB	908	36	0	20 KB	7	0	/home/marthasudermann/pathogensurveillance/work/b8/07302b9bf83e777a3298f0d07d5b7f	-	-
22	3e/9aab6e	1141462	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Umay1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-25 12:51:11.331	2025-05-25 12:51:11.413	2025-05-25 12:51:12.940	1.6s	0ms	-	499.6%	0.0%	37.8 MB	4.4 GB	37.8 MB	4.4 GB	6.7 MB	19.1 KB	908	36	0	20 KB	6	18	/home/marthasudermann/pathogensurveillance/work/3e/9aab6e5d19cf00217a980a9188bbc9	-	-
23	50/c29ff6	1141445	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Umay3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-25 12:51:11.326	2025-05-25 12:51:11.412	2025-05-25 12:51:13.033	1.7s	0ms	-	558.3%	0.0%	23.5 MB	4.3 GB	23.5 MB	4.3 GB	6.7 MB	19.1 KB	908	36	0	20 KB	6	34	/home/marthasudermann/pathogensurveillance/work/50/c29ff6c47d81cd27ff1ad24a7de0e3	-	-
68	b1/ef897d	1143000	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_018221685_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-25 12:51:13.118	2025-05-25 12:51:13.134	2025-05-25 12:51:17.054	3.9s	3s	-	169.8%	0.1%	111.3 MB	4.4 GB	111.3 MB	4.4 GB	61.1 MB	106.7 KB	6365	37	556 KB	112 KB	7	253	/home/marthasudermann/pathogensurveillance/work/b1/ef897d6c21088dff1876e771b71875	-	-
76	b8/117e32	1143094	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_004843165_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-25 12:51:13.129	2025-05-25 12:51:13.138	2025-05-25 12:51:17.248	4.1s	3s	-	173.8%	0.1%	111.8 MB	4.4 GB	111.8 MB	4.4 GB	61 MB	99.1 KB	6361	37	0	104 KB	7	166	/home/marthasudermann/pathogensurveillance/work/b8/117e32c96dc4428f08d2dab1049ae6	-	-
