task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	f5/fe69e9	79600	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	input_data_subset.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-30 12:51:09.978	2025-05-30 12:51:10.073	2025-05-30 12:51:11.726	1.7s	0ms	-	649.6%	0.0%	17.5 MB	4.3 GB	17.5 MB	4.3 GB	7.3 MB	3.7 KB	839	30	0	16 KB	7	0	/home/marthasudermann/pathogensurveillance/work/f5/fe69e9f86f4d98ce8257c7d4d51d85	-	-
8	7a/44a437	80573	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025108	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-30 12:51:11.761	2025-05-30 12:51:11.828	2025-05-30 12:51:15.858	4.1s	3.2s	-	239.0%	0.7%	886.1 MB	4.5 GB	886.1 MB	4.6 GB	408.3 MB	308.1 MB	35852	9996	0	136 KB	13	1	/home/marthasudermann/pathogensurveillance/work/7a/44a437b5fef0325dfc74bc87faf206	-	-
9	0c/28c09f	80554	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR024851	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-30 12:51:11.754	2025-05-30 12:51:11.827	2025-05-30 12:51:16.644	4.9s	3.1s	-	258.8%	0.7%	876.8 MB	4.6 GB	876.8 MB	4.6 GB	446.8 MB	337 MB	39843	10931	97.6 MB	92 KB	161	12	/home/marthasudermann/pathogensurveillance/work/0c/28c09f6ce3696b736b1401ba1b49e8	-	-
7	dc/169996	80563	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	ERR025620	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-05-30 12:51:11.758	2025-05-30 12:51:11.827	2025-05-30 12:51:17.291	5.5s	4s	-	290.1%	0.7%	886.1 MB	4.6 GB	886.1 MB	4.6 GB	829.7 MB	647.1 MB	70279	20859	170.5 MB	108 KB	179	6	/home/marthasudermann/pathogensurveillance/work/dc/169996e460b9a835fde5179e475c3a	-	-
10	49/d87896	83287	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025108	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-30 12:51:15.871	2025-05-30 12:51:15.959	2025-05-30 12:51:18.251	2.4s	1s	-	446.9%	0.0%	23 MB	4.3 GB	23 MB	4.3 GB	13.8 MB	9.9 KB	1489	51	0	28 KB	7	5	/home/marthasudermann/pathogensurveillance/work/49/d87896e7ecb1de674105a84e2d4fad	-	-
11	a3/8b499d	83724	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR024851	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-30 12:51:16.653	2025-05-30 12:51:16.744	2025-05-30 12:51:18.872	2.2s	1s	-	430.3%	0.0%	16.5 MB	4.3 GB	16.5 MB	4.3 GB	13.8 MB	9.8 KB	1489	51	0	28 KB	7	4	/home/marthasudermann/pathogensurveillance/work/a3/8b499d8b3f3d9f929b1feb02219c9e	-	-
12	5c/0387da	84230	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	ERR025620	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-05-30 12:51:17.299	2025-05-30 12:51:17.391	2025-05-30 12:51:19.432	2.1s	1s	-	438.8%	0.0%	17 MB	4.3 GB	17 MB	4.3 GB	13.8 MB	9.9 KB	1489	51	0	28 KB	7	1	/home/marthasudermann/pathogensurveillance/work/5c/0387dac97e4cd988ef274d9573c972	-	-
17	89/258ad9	85741	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	ERR025620	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-30 12:51:19.451	2025-05-30 12:51:19.534	2025-05-30 12:52:10.855	51.4s	50s	-	102.2%	0.8%	982.5 MB	5.3 GB	982.5 MB	5.3 GB	220.6 MB	43.4 KB	55640	40	0	36 KB	12	141	/home/marthasudermann/pathogensurveillance/work/89/258ad9949bdcc36706119f1c84d6f2	-	-
15	15/e05309	85724	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	ERR025108	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-30 12:51:19.447	2025-05-30 12:51:19.533	2025-05-30 12:52:11.153	51.7s	50s	-	104.0%	0.8%	981.8 MB	5.3 GB	981.8 MB	5.3 GB	220.6 MB	43.4 KB	55640	40	0	36 KB	13	704	/home/marthasudermann/pathogensurveillance/work/15/e053094ef7f5df270a58796c9cdbc9	-	-
16	3a/077b8e	85728	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	ERR024851	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-05-30 12:51:19.449	2025-05-30 12:51:19.533	2025-05-30 12:52:11.267	51.8s	50s	-	102.6%	0.8%	981.9 MB	5.3 GB	981.9 MB	5.3 GB	220.6 MB	43.4 KB	55640	40	0	36 KB	13	105	/home/marthasudermann/pathogensurveillance/work/3a/077b8e7a87e4619fb630b8a15b931d	-	-
91	cf/004f60	103010	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000759775_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-30 12:52:11.430	2025-05-30 12:52:11.470	2025-05-30 12:52:15.709	4.3s	3s	-	193.2%	0.1%	112.4 MB	4.4 GB	112.4 MB	4.4 GB	61.8 MB	226.4 KB	6440	37	0	232 KB	7	268	/home/marthasudermann/pathogensurveillance/work/cf/004f602b870a610bf2e05b5de6d89a	-	-
84	34/cc0dca	102947	NFCORE_PATHOGENSURVEILLANCE:SKETCH_COMPARISON:SOURMASH_SKETCH	GCF_000026225_1	COMPLETED	0	-	quay.io/biocontainers/sourmash:4.8.14--hdfd78af_0	1	4h	-	8 GB	1	2025-05-30 12:52:11.422	2025-05-30 12:52:11.469	2025-05-30 12:52:16.411	5s	3s	-	182.5%	0.1%	110.6 MB	4.4 GB	110.6 MB	4.4 GB	61.8 MB	238.2 KB	6447	37	0	244 KB	7	141	/home/marthasudermann/pathogensurveillance/work/34/cc0dca429a220ad09726178e585630	-	-
