task_id	hash	native_id	process	tag	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
3	f9/17f2c3	2715810	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:SAMPLESHEET_CHECK	pseudomonas_aeruginosa_sub.csv	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 20:04:18.287	2025-06-07 20:04:18.331	2025-06-07 20:04:20.200	1.9s	0ms	-	698.6%	0.0%	21 MB	4.3 GB	21 MB	4.3 GB	7.2 MB	2.8 KB	820	30	0	16 KB	7	2	/home/marthasudermann/pathogensurveillance/work/f9/17f2c31a7626b2167984b515d21561	-	-
5	9f/2799bc	2716239	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pseudo2	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 20:04:20.219	2025-06-07 20:04:20.299	2025-06-07 20:04:24.951	4.7s	3.3s	-	193.9%	0.7%	876.7 MB	4.4 GB	876.7 MB	4.4 GB	270.9 MB	212.8 MB	25902	6937	0	112 KB	13	0	/home/marthasudermann/pathogensurveillance/work/9f/2799bc5a719ce230f63debb5aa12dc	-	-
4	47/a95fce	2716256	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pseudo1	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 20:04:20.225	2025-06-07 20:04:20.301	2025-06-07 20:04:25.095	4.9s	2.9s	-	252.4%	0.7%	886.2 MB	4.6 GB	886.2 MB	4.6 GB	241.8 MB	189.8 MB	23121	6205	0	80 KB	13	1	/home/marthasudermann/pathogensurveillance/work/47/a95fce7e0e122138b73a3d9df907a9	-	-
6	e5/684921	2716246	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:BBMAP_SENDSKETCH	Pseudo3	COMPLETED	0	-	community.wave.seqera.io/library/bbmap_pigz:07416fe99b090fa9	1	1h	-	1 GB	1	2025-06-07 20:04:20.223	2025-06-07 20:04:20.300	2025-06-07 20:04:25.169	4.9s	3.4s	-	222.7%	0.7%	881.7 MB	4.5 GB	881.7 MB	4.6 GB	240.4 MB	189.9 MB	21633	6206	0	104 KB	13	1	/home/marthasudermann/pathogensurveillance/work/e5/684921534169b46169480dc1c180d9	-	-
8	c9/304612	2717992	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pseudo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 20:04:25.103	2025-06-07 20:04:25.169	2025-06-07 20:04:27.736	2.6s	1s	-	319.4%	0.1%	90 MB	4.5 GB	90 MB	4.6 GB	13.8 MB	8.8 KB	1489	51	0	28 KB	28	5	/home/marthasudermann/pathogensurveillance/work/c9/3046126bb858a6fb23c4c4b6a37fd0	-	-
7	a5/d55f25	2717971	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pseudo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 20:04:24.964	2025-06-07 20:04:25.052	2025-06-07 20:04:28.009	3s	1s	-	294.1%	0.0%	18.8 MB	4.3 GB	18.8 MB	4.3 GB	13.8 MB	8.8 KB	1489	51	0	28 KB	28	10	/home/marthasudermann/pathogensurveillance/work/a5/d55f252a0ba65cb0a193d1016431d2	-	-
9	00/c8bf6e	2718013	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:INITIAL_CLASSIFICATION	Pseudo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	1h	-	1 GB	1	2025-06-07 20:04:25.177	2025-06-07 20:04:25.270	2025-06-07 20:04:28.108	2.9s	1s	-	304.2%	0.0%	14.5 MB	4.2 GB	14.5 MB	4.2 GB	13.8 MB	8.8 KB	1489	51	0	28 KB	7	2	/home/marthasudermann/pathogensurveillance/work/00/c8bf6e3ee6956e1c62e23ce81f0c2e	-	-
13	99/0cdf75	2719400	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pseudo2	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 20:04:28.124	2025-06-07 20:04:28.208	2025-06-07 20:04:30.847	2.7s	2s	-	190.8%	0.1%	135.9 MB	4.5 GB	135.9 MB	4.5 GB	20.1 MB	34.2 KB	4318	39	0	32 KB	12	8	/home/marthasudermann/pathogensurveillance/work/99/0cdf757acb8dd232bc495ea4469da2	-	-
12	2b/09ff6a	2719393	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pseudo1	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 20:04:28.122	2025-06-07 20:04:28.207	2025-06-07 20:04:30.907	2.8s	2s	-	208.7%	0.1%	135.8 MB	4.5 GB	135.8 MB	4.5 GB	20.1 MB	34.2 KB	4318	39	0	32 KB	13	20	/home/marthasudermann/pathogensurveillance/work/2b/09ff6a14b6db29f695d3477538dee2	-	-
14	d4/962365	2719409	NFCORE_PATHOGENSURVEILLANCE:PREPARE_INPUT:PICK_ASSEMBLIES	Pseudo3	COMPLETED	0	-	quay.io/biocontainers/r-pathosurveilr:0.3.1--r44hdfd78af_0	1	2h	-	4 GB	1	2025-06-07 20:04:28.126	2025-06-07 20:04:28.209	2025-06-07 20:04:31.011	2.9s	2s	-	194.1%	0.1%	135.6 MB	4.5 GB	135.6 MB	4.5 GB	20.1 MB	34.2 KB	4318	39	0	32 KB	13	14	/home/marthasudermann/pathogensurveillance/work/d4/9623658bf9769b69b4b4a251ccf998	-	-
